year_month,age_group,exposure_quartile,n_emp,n_hires,n_separations,hire_rate,separation_rate
2025-05,41-49,1,180724,7126,8260,0.03943029149421217,0.04570505300900821
2025-05,41-49,2,279125,9920,11517,0.03553963278101209,0.04126108374384237
2025-05,41-49,3,208075,6090,7529,0.02926829268292683,0.036184068244623335
2025-05,41-49,4,317292,8822,10635,0.027804041702910884,0.03351802125486933
2025-05,50+,1,383571,13396,17059,0.03492443380756105,0.044474165148043
2025-05,50+,2,535626,16923,21887,0.03159480682416462,0.040862467467972056
2025-05,50+,3,411091,13218,16973,0.03215346480462963,0.041287695425100523
2025-05,50+,4,567203,17507,22140,0.03086549260141431,0.03903364403925931
2025-06,22-25,1,90847,10605,0,0.11673472982046738,0.0
2025-06,22-25,2,154588,17975,0,0.1162768132067172,0.0
2025-06,22-25,3,28913,3945,0,0.13644381420122437,0.0
2025-06,22-25,4,28846,3745,0,0.12982735907924842,0.0
2025-06,26-30,1,111828,8432,0,0.0754015094609579,0.0
2025-06,26-30,2,194168,15336,0,0.07898314861357175,0.0
2025-06,26-30,3,64057,4222,0,0.06591004886273163,0.0
2025-06,26-30,4,106522,5777,0,0.05423292840915492,0.0
2025-06,31-34,1,98811,5669,0,0.05737215492202285,0.0
2025-06,31-34,2,160998,9691,0,0.0601932943266376,0.0
2025-06,31-34,3,82327,3944,0,0.04790651912495293,0.0
2025-06,31-34,4,142897,6112,0,0.042772066593420435,0.0
2025-06,35-40,1,141314,6904,0,0.04885573970024201,0.0
2025-06,35-40,2,227636,11288,0,0.049587938638879614,0.0
2025-06,35-40,3,139938,5838,0,0.04171847532478669,0.0
2025-06,35-40,4,227945,8491,0,0.03725021386738029,0.0
2025-06,41-49,1,182812,7830,0,0.042830886375073846,0.0
2025-06,41-49,2,283708,11932,0,0.04205732654701313,0.0
2025-06,41-49,3,210513,7612,0,0.03615928707490749,0.0
2025-06,41-49,4,320480,10943,0,0.034145656515227156,0.0
2025-06,50+,1,394668,22174,0,0.05618393181104118,0.0
2025-06,50+,2,552638,30266,0,0.054766411285506966,0.0
2025-06,50+,3,420806,20838,0,0.049519255904145854,0.0
2025-06,50+,4,578350,26431,0,0.045700700268003804,0.0
