ssyk4,year_month,young,n_employed,pctl_rank_genai,exposure_quartile,high_exposure
1211,2025-06,1,6,86.169998,Q4 (highest),1
1212,2019-01,0,11170,85.93,Q4 (highest),1
1212,2019-01,1,29,85.93,Q4 (highest),1
1212,2019-02,0,11144,85.93,Q4 (highest),1
1212,2019-02,1,29,85.93,Q4 (highest),1
1212,2019-03,0,11175,85.93,Q4 (highest),1
1212,2019-03,1,33,85.93,Q4 (highest),1
1212,2019-04,0,11154,85.93,Q4 (highest),1
1212,2019-04,1,32,85.93,Q4 (highest),1
1212,2019-05,0,11146,85.93,Q4 (highest),1
1212,2019-05,1,30,85.93,Q4 (highest),1
1212,2019-06,0,11151,85.93,Q4 (highest),1
1212,2019-06,1,29,85.93,Q4 (highest),1
1212,2019-07,0,11085,85.93,Q4 (highest),1
1212,2019-07,1,28,85.93,Q4 (highest),1
1212,2019-08,0,11052,85.93,Q4 (highest),1
1212,2019-08,1,26,85.93,Q4 (highest),1
1212,2019-09,0,11057,85.93,Q4 (highest),1
1212,2019-09,1,29,85.93,Q4 (highest),1
1212,2019-10,0,11044,85.93,Q4 (highest),1
1212,2019-10,1,26,85.93,Q4 (highest),1
1212,2019-11,0,11012,85.93,Q4 (highest),1
1212,2019-11,1,27,85.93,Q4 (highest),1
1212,2019-12,0,11058,85.93,Q4 (highest),1
1212,2019-12,1,26,85.93,Q4 (highest),1
1212,2020-01,0,12371,85.93,Q4 (highest),1
1212,2020-01,1,33,85.93,Q4 (highest),1
1212,2020-02,0,12364,85.93,Q4 (highest),1
1212,2020-02,1,31,85.93,Q4 (highest),1
1212,2020-03,0,12415,85.93,Q4 (highest),1
1212,2020-03,1,33,85.93,Q4 (highest),1
1212,2020-04,0,12461,85.93,Q4 (highest),1
1212,2020-04,1,36,85.93,Q4 (highest),1
1212,2020-05,0,12453,85.93,Q4 (highest),1
1212,2020-05,1,35,85.93,Q4 (highest),1
1212,2020-06,0,12452,85.93,Q4 (highest),1
1212,2020-06,1,39,85.93,Q4 (highest),1
1212,2020-07,0,12345,85.93,Q4 (highest),1
1212,2020-07,1,37,85.93,Q4 (highest),1
1212,2020-08,0,12318,85.93,Q4 (highest),1
1212,2020-08,1,37,85.93,Q4 (highest),1
1212,2020-09,0,12313,85.93,Q4 (highest),1
1212,2020-09,1,36,85.93,Q4 (highest),1
1212,2020-10,0,12300,85.93,Q4 (highest),1
1212,2020-10,1,33,85.93,Q4 (highest),1
1212,2020-11,0,12300,85.93,Q4 (highest),1
1212,2020-11,1,35,85.93,Q4 (highest),1
1212,2020-12,0,12330,85.93,Q4 (highest),1
1212,2020-12,1,37,85.93,Q4 (highest),1
1212,2021-01,0,12809,85.93,Q4 (highest),1
1212,2021-01,1,36,85.93,Q4 (highest),1
1212,2021-02,0,12816,85.93,Q4 (highest),1
1212,2021-02,1,36,85.93,Q4 (highest),1
1212,2021-03,0,12844,85.93,Q4 (highest),1
1212,2021-03,1,33,85.93,Q4 (highest),1
1212,2021-04,0,12854,85.93,Q4 (highest),1
1212,2021-04,1,36,85.93,Q4 (highest),1
1212,2021-05,0,12846,85.93,Q4 (highest),1
1212,2021-05,1,37,85.93,Q4 (highest),1
1212,2021-06,0,12855,85.93,Q4 (highest),1
1212,2021-06,1,39,85.93,Q4 (highest),1
1212,2021-07,0,12783,85.93,Q4 (highest),1
1212,2021-07,1,42,85.93,Q4 (highest),1
1212,2021-08,0,12760,85.93,Q4 (highest),1
1212,2021-08,1,42,85.93,Q4 (highest),1
1212,2021-09,0,12786,85.93,Q4 (highest),1
1212,2021-09,1,43,85.93,Q4 (highest),1
1212,2021-10,0,12768,85.93,Q4 (highest),1
1212,2021-10,1,42,85.93,Q4 (highest),1
1212,2021-11,0,12755,85.93,Q4 (highest),1
1212,2021-11,1,43,85.93,Q4 (highest),1
1212,2021-12,0,12841,85.93,Q4 (highest),1
1212,2021-12,1,44,85.93,Q4 (highest),1
1212,2022-01,0,12755,85.93,Q4 (highest),1
1212,2022-01,1,39,85.93,Q4 (highest),1
1212,2022-02,0,12753,85.93,Q4 (highest),1
1212,2022-02,1,38,85.93,Q4 (highest),1
1212,2022-03,0,12752,85.93,Q4 (highest),1
1212,2022-03,1,40,85.93,Q4 (highest),1
1212,2022-04,0,12746,85.93,Q4 (highest),1
1212,2022-04,1,40,85.93,Q4 (highest),1
1212,2022-05,0,12724,85.93,Q4 (highest),1
1212,2022-05,1,41,85.93,Q4 (highest),1
1212,2022-06,0,12733,85.93,Q4 (highest),1
1212,2022-06,1,42,85.93,Q4 (highest),1
1212,2022-07,0,12657,85.93,Q4 (highest),1
1212,2022-07,1,45,85.93,Q4 (highest),1
1212,2022-08,0,12607,85.93,Q4 (highest),1
1212,2022-08,1,45,85.93,Q4 (highest),1
1212,2022-09,0,12640,85.93,Q4 (highest),1
1212,2022-09,1,47,85.93,Q4 (highest),1
1212,2022-10,0,12621,85.93,Q4 (highest),1
1212,2022-10,1,44,85.93,Q4 (highest),1
1212,2022-11,0,12612,85.93,Q4 (highest),1
1212,2022-11,1,43,85.93,Q4 (highest),1
1212,2022-12,0,12663,85.93,Q4 (highest),1
1212,2022-12,1,41,85.93,Q4 (highest),1
1212,2023-01,0,12708,85.93,Q4 (highest),1
1212,2023-01,1,42,85.93,Q4 (highest),1
1212,2023-02,0,12711,85.93,Q4 (highest),1
1212,2023-02,1,40,85.93,Q4 (highest),1
1212,2023-03,0,12724,85.93,Q4 (highest),1
1212,2023-03,1,40,85.93,Q4 (highest),1
1212,2023-04,0,12730,85.93,Q4 (highest),1
1212,2023-04,1,40,85.93,Q4 (highest),1
1212,2023-05,0,12702,85.93,Q4 (highest),1
1212,2023-05,1,42,85.93,Q4 (highest),1
1212,2023-06,0,12680,85.93,Q4 (highest),1
1212,2023-06,1,41,85.93,Q4 (highest),1
1212,2023-07,0,12624,85.93,Q4 (highest),1
1212,2023-07,1,43,85.93,Q4 (highest),1
1212,2023-08,0,12607,85.93,Q4 (highest),1
1212,2023-08,1,41,85.93,Q4 (highest),1
1212,2023-09,0,12612,85.93,Q4 (highest),1
1212,2023-09,1,43,85.93,Q4 (highest),1
1212,2023-10,0,12578,85.93,Q4 (highest),1
1212,2023-10,1,38,85.93,Q4 (highest),1
1212,2023-11,0,12559,85.93,Q4 (highest),1
1212,2023-11,1,38,85.93,Q4 (highest),1
1212,2023-12,0,12574,85.93,Q4 (highest),1
1212,2023-12,1,38,85.93,Q4 (highest),1
1212,2024-01,0,12462,85.93,Q4 (highest),1
1212,2024-01,1,21,85.93,Q4 (highest),1
1212,2024-02,0,12410,85.93,Q4 (highest),1
1212,2024-02,1,25,85.93,Q4 (highest),1
1212,2024-03,0,12396,85.93,Q4 (highest),1
1212,2024-03,1,27,85.93,Q4 (highest),1
1212,2024-04,0,12388,85.93,Q4 (highest),1
1212,2024-04,1,24,85.93,Q4 (highest),1
1212,2024-05,0,12392,85.93,Q4 (highest),1
1212,2024-05,1,25,85.93,Q4 (highest),1
1212,2024-06,0,12357,85.93,Q4 (highest),1
1212,2024-06,1,27,85.93,Q4 (highest),1
1212,2024-07,0,12286,85.93,Q4 (highest),1
1212,2024-07,1,25,85.93,Q4 (highest),1
1212,2024-08,0,12242,85.93,Q4 (highest),1
1212,2024-08,1,23,85.93,Q4 (highest),1
1212,2024-09,0,12268,85.93,Q4 (highest),1
1212,2024-09,1,26,85.93,Q4 (highest),1
1212,2024-10,0,12243,85.93,Q4 (highest),1
1212,2024-10,1,26,85.93,Q4 (highest),1
1212,2024-11,0,12235,85.93,Q4 (highest),1
1212,2024-11,1,26,85.93,Q4 (highest),1
1212,2024-12,0,12274,85.93,Q4 (highest),1
1212,2024-12,1,28,85.93,Q4 (highest),1
1212,2025-01,0,12106,85.93,Q4 (highest),1
1212,2025-01,1,14,85.93,Q4 (highest),1
1212,2025-02,0,12079,85.93,Q4 (highest),1
1212,2025-02,1,14,85.93,Q4 (highest),1
1212,2025-03,0,12063,85.93,Q4 (highest),1
1212,2025-03,1,15,85.93,Q4 (highest),1
1212,2025-04,0,12056,85.93,Q4 (highest),1
1212,2025-04,1,15,85.93,Q4 (highest),1
1212,2025-05,0,12044,85.93,Q4 (highest),1
1212,2025-05,1,14,85.93,Q4 (highest),1
1212,2025-06,0,12052,85.93,Q4 (highest),1
1212,2025-06,1,15,85.93,Q4 (highest),1
1221,2019-01,0,3710,78.610001,Q4 (highest),1
1221,2019-01,1,19,78.610001,Q4 (highest),1
1221,2019-02,0,3699,78.610001,Q4 (highest),1
1221,2019-02,1,18,78.610001,Q4 (highest),1
1221,2019-03,0,3705,78.610001,Q4 (highest),1
1221,2019-03,1,19,78.610001,Q4 (highest),1
1221,2019-04,0,3706,78.610001,Q4 (highest),1
1221,2019-04,1,18,78.610001,Q4 (highest),1
1221,2019-05,0,3706,78.610001,Q4 (highest),1
1221,2019-05,1,20,78.610001,Q4 (highest),1
1221,2019-06,0,3703,78.610001,Q4 (highest),1
1221,2019-06,1,18,78.610001,Q4 (highest),1
1221,2019-07,0,3688,78.610001,Q4 (highest),1
1221,2019-07,1,20,78.610001,Q4 (highest),1
1221,2019-08,0,3682,78.610001,Q4 (highest),1
1221,2019-08,1,21,78.610001,Q4 (highest),1
1221,2019-09,0,3687,78.610001,Q4 (highest),1
1221,2019-09,1,21,78.610001,Q4 (highest),1
1221,2019-10,0,3681,78.610001,Q4 (highest),1
1221,2019-10,1,21,78.610001,Q4 (highest),1
1221,2019-11,0,3668,78.610001,Q4 (highest),1
1221,2019-11,1,21,78.610001,Q4 (highest),1
1221,2019-12,0,3685,78.610001,Q4 (highest),1
1221,2019-12,1,20,78.610001,Q4 (highest),1
1221,2020-01,0,3614,78.610001,Q4 (highest),1
1221,2020-01,1,13,78.610001,Q4 (highest),1
1221,2020-02,0,3614,78.610001,Q4 (highest),1
1221,2020-02,1,14,78.610001,Q4 (highest),1
1221,2020-03,0,3623,78.610001,Q4 (highest),1
1221,2020-03,1,12,78.610001,Q4 (highest),1
1221,2020-04,0,3615,78.610001,Q4 (highest),1
1221,2020-04,1,12,78.610001,Q4 (highest),1
1221,2020-05,0,3610,78.610001,Q4 (highest),1
1221,2020-05,1,12,78.610001,Q4 (highest),1
1221,2020-06,0,3601,78.610001,Q4 (highest),1
1221,2020-06,1,12,78.610001,Q4 (highest),1
1221,2020-07,0,3574,78.610001,Q4 (highest),1
1221,2020-07,1,12,78.610001,Q4 (highest),1
1221,2020-08,0,3578,78.610001,Q4 (highest),1
1221,2020-08,1,12,78.610001,Q4 (highest),1
1221,2020-09,0,3568,78.610001,Q4 (highest),1
1221,2020-09,1,12,78.610001,Q4 (highest),1
1221,2020-10,0,3556,78.610001,Q4 (highest),1
1221,2020-10,1,12,78.610001,Q4 (highest),1
1221,2020-11,0,3554,78.610001,Q4 (highest),1
1221,2020-11,1,12,78.610001,Q4 (highest),1
1221,2020-12,0,3569,78.610001,Q4 (highest),1
1221,2020-12,1,12,78.610001,Q4 (highest),1
1221,2021-01,0,3619,78.610001,Q4 (highest),1
1221,2021-01,1,16,78.610001,Q4 (highest),1
1221,2021-02,0,3622,78.610001,Q4 (highest),1
1221,2021-02,1,16,78.610001,Q4 (highest),1
1221,2021-03,0,3625,78.610001,Q4 (highest),1
1221,2021-03,1,16,78.610001,Q4 (highest),1
1221,2021-04,0,3625,78.610001,Q4 (highest),1
1221,2021-04,1,17,78.610001,Q4 (highest),1
1221,2021-05,0,3629,78.610001,Q4 (highest),1
1221,2021-05,1,15,78.610001,Q4 (highest),1
1221,2021-06,0,3632,78.610001,Q4 (highest),1
1221,2021-06,1,16,78.610001,Q4 (highest),1
1221,2021-07,0,3603,78.610001,Q4 (highest),1
1221,2021-07,1,16,78.610001,Q4 (highest),1
1221,2021-08,0,3587,78.610001,Q4 (highest),1
1221,2021-08,1,18,78.610001,Q4 (highest),1
1221,2021-09,0,3612,78.610001,Q4 (highest),1
1221,2021-09,1,18,78.610001,Q4 (highest),1
1221,2021-10,0,3603,78.610001,Q4 (highest),1
1221,2021-10,1,17,78.610001,Q4 (highest),1
1221,2021-11,0,3604,78.610001,Q4 (highest),1
1221,2021-11,1,17,78.610001,Q4 (highest),1
1221,2021-12,0,3620,78.610001,Q4 (highest),1
1221,2021-12,1,17,78.610001,Q4 (highest),1
1221,2022-01,0,3744,78.610001,Q4 (highest),1
1221,2022-01,1,19,78.610001,Q4 (highest),1
1221,2022-02,0,3738,78.610001,Q4 (highest),1
1221,2022-02,1,17,78.610001,Q4 (highest),1
1221,2022-03,0,3744,78.610001,Q4 (highest),1
1221,2022-03,1,18,78.610001,Q4 (highest),1
1221,2022-04,0,3742,78.610001,Q4 (highest),1
1221,2022-04,1,19,78.610001,Q4 (highest),1
1221,2022-05,0,3747,78.610001,Q4 (highest),1
1221,2022-05,1,19,78.610001,Q4 (highest),1
1221,2022-06,0,3746,78.610001,Q4 (highest),1
1221,2022-06,1,18,78.610001,Q4 (highest),1
1221,2022-07,0,3732,78.610001,Q4 (highest),1
1221,2022-07,1,19,78.610001,Q4 (highest),1
1221,2022-08,0,3718,78.610001,Q4 (highest),1
1221,2022-08,1,19,78.610001,Q4 (highest),1
1221,2022-09,0,3719,78.610001,Q4 (highest),1
1221,2022-09,1,19,78.610001,Q4 (highest),1
1221,2022-10,0,3720,78.610001,Q4 (highest),1
1221,2022-10,1,18,78.610001,Q4 (highest),1
1221,2022-11,0,3715,78.610001,Q4 (highest),1
1221,2022-11,1,19,78.610001,Q4 (highest),1
1221,2022-12,0,3709,78.610001,Q4 (highest),1
1221,2022-12,1,19,78.610001,Q4 (highest),1
1221,2023-01,0,3771,78.610001,Q4 (highest),1
1221,2023-01,1,18,78.610001,Q4 (highest),1
1221,2023-02,0,3764,78.610001,Q4 (highest),1
1221,2023-02,1,18,78.610001,Q4 (highest),1
1221,2023-03,0,3769,78.610001,Q4 (highest),1
1221,2023-03,1,18,78.610001,Q4 (highest),1
1221,2023-04,0,3762,78.610001,Q4 (highest),1
1221,2023-04,1,17,78.610001,Q4 (highest),1
1221,2023-05,0,3753,78.610001,Q4 (highest),1
1221,2023-05,1,18,78.610001,Q4 (highest),1
1221,2023-06,0,3742,78.610001,Q4 (highest),1
1221,2023-06,1,18,78.610001,Q4 (highest),1
1221,2023-07,0,3729,78.610001,Q4 (highest),1
1221,2023-07,1,17,78.610001,Q4 (highest),1
1221,2023-08,0,3717,78.610001,Q4 (highest),1
1221,2023-08,1,17,78.610001,Q4 (highest),1
1221,2023-09,0,3713,78.610001,Q4 (highest),1
1221,2023-09,1,18,78.610001,Q4 (highest),1
1221,2023-10,0,3704,78.610001,Q4 (highest),1
1221,2023-10,1,16,78.610001,Q4 (highest),1
1221,2023-11,0,3696,78.610001,Q4 (highest),1
1221,2023-11,1,18,78.610001,Q4 (highest),1
1221,2023-12,0,3702,78.610001,Q4 (highest),1
1221,2023-12,1,17,78.610001,Q4 (highest),1
1221,2024-01,0,3698,78.610001,Q4 (highest),1
1221,2024-01,1,7,78.610001,Q4 (highest),1
1221,2024-02,0,3693,78.610001,Q4 (highest),1
1221,2024-02,1,7,78.610001,Q4 (highest),1
1221,2024-03,0,3679,78.610001,Q4 (highest),1
1221,2024-03,1,7,78.610001,Q4 (highest),1
1221,2024-04,0,3676,78.610001,Q4 (highest),1
1221,2024-04,1,7,78.610001,Q4 (highest),1
1221,2024-05,0,3678,78.610001,Q4 (highest),1
1221,2024-05,1,8,78.610001,Q4 (highest),1
1221,2024-06,0,3670,78.610001,Q4 (highest),1
1221,2024-06,1,7,78.610001,Q4 (highest),1
1221,2024-07,0,3661,78.610001,Q4 (highest),1
1221,2024-07,1,8,78.610001,Q4 (highest),1
1221,2024-08,0,3641,78.610001,Q4 (highest),1
1221,2024-08,1,7,78.610001,Q4 (highest),1
1221,2024-09,0,3634,78.610001,Q4 (highest),1
1221,2024-09,1,8,78.610001,Q4 (highest),1
1221,2024-10,0,3620,78.610001,Q4 (highest),1
1221,2024-10,1,7,78.610001,Q4 (highest),1
1221,2024-11,0,3626,78.610001,Q4 (highest),1
1221,2024-11,1,7,78.610001,Q4 (highest),1
1221,2024-12,0,3637,78.610001,Q4 (highest),1
1221,2024-12,1,8,78.610001,Q4 (highest),1
1221,2025-01,0,3644,78.610001,Q4 (highest),1
1221,2025-01,1,5,78.610001,Q4 (highest),1
1221,2025-02,0,3623,78.610001,Q4 (highest),1
1221,2025-02,1,6,78.610001,Q4 (highest),1
1221,2025-03,0,3636,78.610001,Q4 (highest),1
1221,2025-03,1,5,78.610001,Q4 (highest),1
1221,2025-04,0,3623,78.610001,Q4 (highest),1
1221,2025-04,1,5,78.610001,Q4 (highest),1
1221,2025-05,0,3622,78.610001,Q4 (highest),1
1221,2025-05,1,6,78.610001,Q4 (highest),1
1221,2025-06,0,3606,78.610001,Q4 (highest),1
1221,2025-06,1,6,78.610001,Q4 (highest),1
1222,2019-01,0,5232,78.839996,Q4 (highest),1
1222,2019-01,1,44,78.839996,Q4 (highest),1
1222,2019-02,0,5250,78.839996,Q4 (highest),1
1222,2019-02,1,43,78.839996,Q4 (highest),1
1222,2019-03,0,5246,78.839996,Q4 (highest),1
1222,2019-03,1,42,78.839996,Q4 (highest),1
1222,2019-04,0,5255,78.839996,Q4 (highest),1
1222,2019-04,1,40,78.839996,Q4 (highest),1
1222,2019-05,0,5245,78.839996,Q4 (highest),1
1222,2019-05,1,43,78.839996,Q4 (highest),1
1222,2019-06,0,5232,78.839996,Q4 (highest),1
1222,2019-06,1,45,78.839996,Q4 (highest),1
1222,2019-07,0,5200,78.839996,Q4 (highest),1
1222,2019-07,1,45,78.839996,Q4 (highest),1
1222,2019-08,0,5210,78.839996,Q4 (highest),1
1222,2019-08,1,45,78.839996,Q4 (highest),1
1222,2019-09,0,5206,78.839996,Q4 (highest),1
1222,2019-09,1,44,78.839996,Q4 (highest),1
1222,2019-10,0,5200,78.839996,Q4 (highest),1
1222,2019-10,1,44,78.839996,Q4 (highest),1
1222,2019-11,0,5173,78.839996,Q4 (highest),1
1222,2019-11,1,45,78.839996,Q4 (highest),1
1222,2019-12,0,5195,78.839996,Q4 (highest),1
1222,2019-12,1,47,78.839996,Q4 (highest),1
1222,2020-01,0,5941,78.839996,Q4 (highest),1
1222,2020-01,1,44,78.839996,Q4 (highest),1
1222,2020-02,0,5936,78.839996,Q4 (highest),1
1222,2020-02,1,43,78.839996,Q4 (highest),1
1222,2020-03,0,5951,78.839996,Q4 (highest),1
1222,2020-03,1,44,78.839996,Q4 (highest),1
1222,2020-04,0,5963,78.839996,Q4 (highest),1
1222,2020-04,1,42,78.839996,Q4 (highest),1
1222,2020-05,0,5962,78.839996,Q4 (highest),1
1222,2020-05,1,44,78.839996,Q4 (highest),1
1222,2020-06,0,5955,78.839996,Q4 (highest),1
1222,2020-06,1,45,78.839996,Q4 (highest),1
1222,2020-07,0,5919,78.839996,Q4 (highest),1
1222,2020-07,1,45,78.839996,Q4 (highest),1
1222,2020-08,0,5915,78.839996,Q4 (highest),1
1222,2020-08,1,46,78.839996,Q4 (highest),1
1222,2020-09,0,5924,78.839996,Q4 (highest),1
1222,2020-09,1,49,78.839996,Q4 (highest),1
1222,2020-10,0,5919,78.839996,Q4 (highest),1
1222,2020-10,1,50,78.839996,Q4 (highest),1
1222,2020-11,0,5907,78.839996,Q4 (highest),1
1222,2020-11,1,50,78.839996,Q4 (highest),1
1222,2020-12,0,5927,78.839996,Q4 (highest),1
1222,2020-12,1,48,78.839996,Q4 (highest),1
1222,2021-01,0,6268,78.839996,Q4 (highest),1
1222,2021-01,1,43,78.839996,Q4 (highest),1
1222,2021-02,0,6290,78.839996,Q4 (highest),1
1222,2021-02,1,39,78.839996,Q4 (highest),1
1222,2021-03,0,6296,78.839996,Q4 (highest),1
1222,2021-03,1,42,78.839996,Q4 (highest),1
1222,2021-04,0,6325,78.839996,Q4 (highest),1
1222,2021-04,1,41,78.839996,Q4 (highest),1
1222,2021-05,0,6334,78.839996,Q4 (highest),1
1222,2021-05,1,43,78.839996,Q4 (highest),1
1222,2021-06,0,6324,78.839996,Q4 (highest),1
1222,2021-06,1,46,78.839996,Q4 (highest),1
1222,2021-07,0,6311,78.839996,Q4 (highest),1
1222,2021-07,1,46,78.839996,Q4 (highest),1
1222,2021-08,0,6299,78.839996,Q4 (highest),1
1222,2021-08,1,46,78.839996,Q4 (highest),1
1222,2021-09,0,6311,78.839996,Q4 (highest),1
1222,2021-09,1,46,78.839996,Q4 (highest),1
1222,2021-10,0,6315,78.839996,Q4 (highest),1
1222,2021-10,1,46,78.839996,Q4 (highest),1
1222,2021-11,0,6302,78.839996,Q4 (highest),1
1222,2021-11,1,46,78.839996,Q4 (highest),1
1222,2021-12,0,6340,78.839996,Q4 (highest),1
1222,2021-12,1,47,78.839996,Q4 (highest),1
1222,2022-01,0,6481,78.839996,Q4 (highest),1
1222,2022-01,1,41,78.839996,Q4 (highest),1
1222,2022-02,0,6485,78.839996,Q4 (highest),1
1222,2022-02,1,41,78.839996,Q4 (highest),1
1222,2022-03,0,6484,78.839996,Q4 (highest),1
1222,2022-03,1,40,78.839996,Q4 (highest),1
1222,2022-04,0,6483,78.839996,Q4 (highest),1
1222,2022-04,1,42,78.839996,Q4 (highest),1
1222,2022-05,0,6481,78.839996,Q4 (highest),1
1222,2022-05,1,41,78.839996,Q4 (highest),1
1222,2022-06,0,6494,78.839996,Q4 (highest),1
1222,2022-06,1,43,78.839996,Q4 (highest),1
1222,2022-07,0,6460,78.839996,Q4 (highest),1
1222,2022-07,1,44,78.839996,Q4 (highest),1
1222,2022-08,0,6434,78.839996,Q4 (highest),1
1222,2022-08,1,45,78.839996,Q4 (highest),1
1222,2022-09,0,6465,78.839996,Q4 (highest),1
1222,2022-09,1,41,78.839996,Q4 (highest),1
1222,2022-10,0,6480,78.839996,Q4 (highest),1
1222,2022-10,1,41,78.839996,Q4 (highest),1
1222,2022-11,0,6474,78.839996,Q4 (highest),1
1222,2022-11,1,39,78.839996,Q4 (highest),1
1222,2022-12,0,6471,78.839996,Q4 (highest),1
1222,2022-12,1,39,78.839996,Q4 (highest),1
1222,2023-01,0,6405,78.839996,Q4 (highest),1
1222,2023-01,1,41,78.839996,Q4 (highest),1
1222,2023-02,0,6408,78.839996,Q4 (highest),1
1222,2023-02,1,40,78.839996,Q4 (highest),1
1222,2023-03,0,6403,78.839996,Q4 (highest),1
1222,2023-03,1,41,78.839996,Q4 (highest),1
1222,2023-04,0,6425,78.839996,Q4 (highest),1
1222,2023-04,1,43,78.839996,Q4 (highest),1
1222,2023-05,0,6429,78.839996,Q4 (highest),1
1222,2023-05,1,42,78.839996,Q4 (highest),1
1222,2023-06,0,6432,78.839996,Q4 (highest),1
1222,2023-06,1,45,78.839996,Q4 (highest),1
1222,2023-07,0,6404,78.839996,Q4 (highest),1
1222,2023-07,1,45,78.839996,Q4 (highest),1
1222,2023-08,0,6371,78.839996,Q4 (highest),1
1222,2023-08,1,44,78.839996,Q4 (highest),1
1222,2023-09,0,6385,78.839996,Q4 (highest),1
1222,2023-09,1,43,78.839996,Q4 (highest),1
1222,2023-10,0,6371,78.839996,Q4 (highest),1
1222,2023-10,1,43,78.839996,Q4 (highest),1
1222,2023-11,0,6357,78.839996,Q4 (highest),1
1222,2023-11,1,42,78.839996,Q4 (highest),1
1222,2023-12,0,6378,78.839996,Q4 (highest),1
1222,2023-12,1,42,78.839996,Q4 (highest),1
1222,2024-01,0,6351,78.839996,Q4 (highest),1
1222,2024-01,1,20,78.839996,Q4 (highest),1
1222,2024-02,0,6322,78.839996,Q4 (highest),1
1222,2024-02,1,20,78.839996,Q4 (highest),1
1222,2024-03,0,6326,78.839996,Q4 (highest),1
1222,2024-03,1,21,78.839996,Q4 (highest),1
1222,2024-04,0,6331,78.839996,Q4 (highest),1
1222,2024-04,1,20,78.839996,Q4 (highest),1
1222,2024-05,0,6330,78.839996,Q4 (highest),1
1222,2024-05,1,21,78.839996,Q4 (highest),1
1222,2024-06,0,6328,78.839996,Q4 (highest),1
1222,2024-06,1,21,78.839996,Q4 (highest),1
1222,2024-07,0,6315,78.839996,Q4 (highest),1
1222,2024-07,1,21,78.839996,Q4 (highest),1
1222,2024-08,0,6281,78.839996,Q4 (highest),1
1222,2024-08,1,21,78.839996,Q4 (highest),1
1222,2024-09,0,6286,78.839996,Q4 (highest),1
1222,2024-09,1,21,78.839996,Q4 (highest),1
1222,2024-10,0,6285,78.839996,Q4 (highest),1
1222,2024-10,1,21,78.839996,Q4 (highest),1
1222,2024-11,0,6259,78.839996,Q4 (highest),1
1222,2024-11,1,20,78.839996,Q4 (highest),1
1222,2024-12,0,6258,78.839996,Q4 (highest),1
1222,2024-12,1,19,78.839996,Q4 (highest),1
1222,2025-01,0,6227,78.839996,Q4 (highest),1
1222,2025-01,1,14,78.839996,Q4 (highest),1
1222,2025-02,0,6201,78.839996,Q4 (highest),1
1222,2025-02,1,14,78.839996,Q4 (highest),1
1222,2025-03,0,6184,78.839996,Q4 (highest),1
1222,2025-03,1,14,78.839996,Q4 (highest),1
1222,2025-04,0,6181,78.839996,Q4 (highest),1
1222,2025-04,1,14,78.839996,Q4 (highest),1
1222,2025-05,0,6179,78.839996,Q4 (highest),1
1222,2025-05,1,14,78.839996,Q4 (highest),1
1222,2025-06,0,6196,78.839996,Q4 (highest),1
1222,2025-06,1,15,78.839996,Q4 (highest),1
1230,2019-01,0,10439,66.779999,Q3,0
1230,2019-01,1,24,66.779999,Q3,0
1230,2019-02,0,10430,66.779999,Q3,0
1230,2019-02,1,23,66.779999,Q3,0
1230,2019-03,0,10431,66.779999,Q3,0
1230,2019-03,1,23,66.779999,Q3,0
1230,2019-04,0,10439,66.779999,Q3,0
1230,2019-04,1,23,66.779999,Q3,0
1230,2019-05,0,10425,66.779999,Q3,0
1230,2019-05,1,23,66.779999,Q3,0
1230,2019-06,0,10434,66.779999,Q3,0
1230,2019-06,1,26,66.779999,Q3,0
1230,2019-07,0,10398,66.779999,Q3,0
1230,2019-07,1,26,66.779999,Q3,0
1230,2019-08,0,10392,66.779999,Q3,0
1230,2019-08,1,25,66.779999,Q3,0
1230,2019-09,0,10404,66.779999,Q3,0
1230,2019-09,1,25,66.779999,Q3,0
1230,2019-10,0,10392,66.779999,Q3,0
1230,2019-10,1,24,66.779999,Q3,0
1230,2019-11,0,10398,66.779999,Q3,0
1230,2019-11,1,25,66.779999,Q3,0
1230,2019-12,0,10405,66.779999,Q3,0
1230,2019-12,1,24,66.779999,Q3,0
1230,2020-01,0,10675,66.779999,Q3,0
1230,2020-01,1,29,66.779999,Q3,0
1230,2020-02,0,10660,66.779999,Q3,0
1230,2020-02,1,29,66.779999,Q3,0
1230,2020-03,0,10679,66.779999,Q3,0
1230,2020-03,1,29,66.779999,Q3,0
1230,2020-04,0,10670,66.779999,Q3,0
1230,2020-04,1,29,66.779999,Q3,0
1230,2020-05,0,10652,66.779999,Q3,0
1230,2020-05,1,30,66.779999,Q3,0
1230,2020-06,0,10659,66.779999,Q3,0
1230,2020-06,1,30,66.779999,Q3,0
1230,2020-07,0,10623,66.779999,Q3,0
1230,2020-07,1,30,66.779999,Q3,0
1230,2020-08,0,10608,66.779999,Q3,0
1230,2020-08,1,31,66.779999,Q3,0
1230,2020-09,0,10615,66.779999,Q3,0
1230,2020-09,1,31,66.779999,Q3,0
1230,2020-10,0,10614,66.779999,Q3,0
1230,2020-10,1,30,66.779999,Q3,0
1230,2020-11,0,10607,66.779999,Q3,0
1230,2020-11,1,30,66.779999,Q3,0
1230,2020-12,0,10632,66.779999,Q3,0
1230,2020-12,1,28,66.779999,Q3,0
1230,2021-01,0,10617,66.779999,Q3,0
1230,2021-01,1,28,66.779999,Q3,0
1230,2021-02,0,10597,66.779999,Q3,0
