inr,expband,fresh,n,ws,wh
726a,6-10,0,224.0,9488.499823000002,0.0
726a,6-10,1,1671.0,73237.438519,44.0
726a,na,0,93.0,3871.579912,0.0
726a,na,1,376.0,16186.879642000002,6.0
726b,0-2,0,45.0,2383.930006,0.0
726b,0-2,1,1022.0,59040.069985,0.0
726b,11-20,0,174.0,10370.57003,12.0
726b,11-20,1,3060.0,183007.609806,188.0
726b,21+,0,994.0,58779.800092,86.0
726b,21+,1,2926.0,176701.06999900003,291.0
726b,3-5,0,54.0,3146.5800000000004,0.0
726b,3-5,1,998.0,57565.909899000006,0.0
726b,6-10,0,80.0,4741.040012,0.0
726b,6-10,1,1521.0,90171.399933,56.0
726b,na,0,16.0,797.6200000000001,0.0
726b,na,1,62.0,3612.74,0.0
726c,0-2,1,314.0,17733.64029,0.0
726c,11-20,0,26.0,1465.880026,0.0
726c,11-20,1,443.0,25647.190439,12.0
726c,21+,0,56.0,3388.98007,7.0
726c,21+,1,305.0,17592.480289000003,5.0
726c,3-5,0,33.0,1860.540033,0.0
726c,3-5,1,291.0,16433.11027,0.0
726c,6-10,0,52.0,2931.760052,0.0
726c,6-10,1,499.0,28807.620435,22.0
726c,na,1,15.0,845.700015,0.0
726d,0-2,0,10.0,712.79999,0.0
726d,0-2,1,150.0,10691.99985,0.0
726d,11-20,0,27.0,1926.169994,0.0
726d,11-20,1,275.0,19877.169819,29.0
726d,21+,0,27.0,1924.559973,0.0
726d,21+,1,209.0,14618.149838,19.0
726d,3-5,0,19.0,1354.319981,0.0
726d,3-5,1,135.0,9622.799865,0.0
726d,6-10,0,21.0,1496.879979,0.0
726d,6-10,1,181.0,12902.779839,15.0
726d,na,1,19.0,1354.319981,0.0
726e,0-2,1,23.0,1138.200023,0.0
726e,11-20,0,26.0,1509.040026,0.0
726e,11-20,1,48.0,2785.920048,0.0
726e,21+,1,16.0,928.640016,0.0
726e,3-5,0,19.0,1102.7600189999998,0.0
726e,3-5,1,30.0,1618.2500299999997,0.0
726e,6-10,0,24.0,1392.960024,0.0
726e,6-10,1,65.0,3329.980065,0.0
726e,na,0,88.0,5107.520087999999,0.0
726e,na,1,195.0,11170.260195,0.0
726f,0-2,0,22.0,1276.8800219999998,0.0
726f,0-2,1,40.0,2192.960024,0.0
726f,11-20,0,60.0,3482.40006,0.0
726f,11-20,1,82.0,4759.280081999999,0.0
726f,21+,0,10.0,580.40001,0.0
726f,21+,1,18.0,1044.720018,0.0
726f,3-5,0,51.0,2960.040051,0.0
726f,3-5,1,53.0,3076.120053,0.0
726f,6-10,0,78.0,4527.120078,0.0
726f,6-10,1,76.0,4411.040075999999,0.0
726f,na,0,158.0,9218.460145,0.0
726f,na,1,310.0,17621.290286,5.0
726x,0-2,0,1145.0,45653.72036,82.0
726x,0-2,1,1547.0,68498.0700639,123.0
726x,11-20,0,209.0,11986.579978,42.0
726x,11-20,1,1147.0,64916.069562,214.0
726x,21+,1,19.0,797.2399810000001,0.0
726x,3-5,0,110.0,4843.679993000001,0.0
726x,3-5,1,734.0,38873.6697021,126.0
726x,6-10,0,89.0,4180.649954,5.0
726x,6-10,1,1086.0,58735.6595323,166.0
726x,na,1,21.0,595.8599938,0.0
727a,0-2,0,26.0,1378.660031,0.0
727a,0-2,1,373.0,21597.810176,50.0
727a,11-20,0,135.0,9399.020079,54.0
727a,11-20,1,770.0,51839.840407,258.0
727a,21+,0,254.0,16593.620053,79.0
727a,21+,1,534.0,35578.830206,159.0
727a,3-5,0,66.0,3634.610053,0.0
727a,3-5,1,402.0,24670.780169,77.0
727a,6-10,0,101.0,6625.470025,29.0
727a,6-10,1,699.0,44697.27026,171.0
727a,na,0,48.0,2572.000072,0.0
727a,na,1,491.0,26431.220215,11.0
727b,0-2,0,36.0,1696.560011,0.0
727b,0-2,1,442.0,22164.019808,0.0
727b,11-20,0,75.0,4133.939979,5.0
727b,11-20,1,1183.0,62836.44943099999,45.0
727b,21+,0,799.0,41612.270111000005,25.0
727b,21+,1,1212.0,64152.009495,72.0
727b,3-5,0,38.0,1950.94001,0.0
727b,3-5,1,373.0,19101.069773,0.0
727b,6-10,0,39.0,1967.349991,0.0
727b,6-10,1,483.0,25202.179662,0.0
727b,na,1,36.0,1932.489968,0.0
727x,0-2,0,361.0,14419.430112,27.0
727x,0-2,1,858.0,33972.4606692,58.0
727x,11-20,0,52.0,3419.739998,22.0
727x,11-20,1,395.0,23356.960011,125.0
727x,21+,0,39.0,3171.289976,33.0
727x,21+,1,134.0,9802.440008,76.0
727x,3-5,0,52.0,2126.990026,5.0
727x,3-5,1,348.0,13046.690229,29.0
727x,6-10,0,53.0,2269.719978,10.0
727x,6-10,1,337.0,14750.210178,54.0
727x,na,0,22.0,454.6700025,0.0
727x,na,1,82.0,2708.0300461,0.0
729z,0-2,0,196.0,6956.8100212,21.0
729z,0-2,1,555.0,25535.5901346,98.0
729z,11-20,0,390.0,16089.8800353,56.0
729z,11-20,1,1677.0,77308.2100072,287.0
729z,21+,0,225.0,8932.5200289,20.0
729z,21+,1,575.0,20606.8499881,40.0
729z,3-5,0,35.0,1203.0100098,0.0
729z,3-5,1,352.0,19991.55014,112.0
729z,6-10,0,159.0,6015.440036800001,14.0
729z,6-10,1,834.0,40318.6499877,164.0
729z,na,0,448.0,16092.3400728,40.0
729z,na,1,2008.0,74398.7397072,104.0
760z,11-20,1,102.0,3953.3000254,0.0
760z,6-10,1,12.0,529.08,0.0
760z,na,0,39.0,1023.3700052,0.0
760z,na,1,91.0,2629.3700046,0.0
761a,11-20,1,34.0,2240.370033,5.0
761c,0-2,0,26.0,1205.52,0.0
761c,0-2,1,513.0,23353.110117,6.0
761c,11-20,0,250.0,11696.48009,20.0
761c,11-20,1,1717.0,82047.22022830001,143.0
761c,21+,0,1449.0,79789.7703179,340.0
761c,21+,1,4381.0,229504.9099716,824.0
761c,3-5,0,59.0,2609.030021,0.0
761c,3-5,1,469.0,21646.560113,11.0
761c,6-10,0,105.0,4785.920034,0.0
761c,6-10,1,684.0,31132.3101666,23.0
761c,na,0,416.0,23718.400048,97.0
761c,na,1,682.0,36221.8700002,138.0
761x,11-20,1,16.0,705.44,0.0
761x,na,1,59.0,1741.5800093,0.0
762a,0-2,1,48.0,2755.340093,0.0
762a,11-20,0,15.0,1004.1,5.0
762a,11-20,1,152.0,9037.699954,16.0
762a,21+,0,292.0,15881.839935,45.0
762a,21+,1,604.0,35197.789831,111.0
762a,3-5,1,12.0,626.010016,0.0
762a,6-10,1,88.0,4830.669981,12.0
762b,11-20,0,60.0,3605.789992,14.0
762b,11-20,1,941.0,56581.949767,130.0
762b,21+,0,581.0,33908.499827,118.0
762b,21+,1,1940.0,115500.759422,351.0
762b,6-10,1,91.0,5195.189977999999,8.0
762b,na,0,108.0,6291.869988,27.0
762b,na,1,50.0,2442.679981,6.0
762c,0-2,0,154.0,6451.6800570000005,5.0
762c,0-2,1,954.0,41015.9904468,21.0
762c,11-20,0,214.0,10267.469994,6.0
762c,11-20,1,1926.0,100090.0300748,186.0
762c,21+,0,231.0,12933.180068,33.0
762c,21+,1,788.0,43129.150076,73.0
762c,3-5,0,158.0,6314.710045000001,0.0
762c,3-5,1,981.0,43041.6503172,33.0
762c,6-10,0,216.0,9122.950091,6.0
762c,6-10,1,1418.0,62362.750306600006,58.0
762d,0-2,0,291.0,15106.470127,23.0
762d,0-2,1,4767.0,259633.0327908,113.0
762d,11-20,0,859.0,51239.640221,131.0
762d,11-20,1,10210.0,602991.4022712,1179.0
762d,21+,0,3885.0,241619.2007927,942.0
762d,21+,1,8832.0,536259.521305,1546.0
762d,3-5,0,368.0,19779.190177,11.0
762d,3-5,1,5502.0,308619.8827214,269.0
762d,6-10,0,687.0,38837.740229,72.0
762d,6-10,1,8741.0,503488.1227738,672.0
762d,na,0,21.0,1024.040008,0.0
762d,na,1,31.0,1859.220005,5.0
762f,0-2,0,21.0,1789.620021,21.0
762f,0-2,1,375.0,31652.170343,365.0
762f,11-20,0,80.0,6509.650084999999,64.0
762f,11-20,1,1158.0,93144.500664,924.0
762f,21+,0,343.0,26732.870211,233.0
762f,21+,1,765.0,59421.370383,538.0
762f,3-5,0,26.0,2215.720026,26.0
762f,3-5,1,466.0,38861.180397,431.0
762f,6-10,0,39.0,3211.330039,33.0
762f,6-10,1,674.0,54838.570464,563.0
762x,0-2,0,2753.0,110379.1309396,191.0
762x,0-2,1,5238.0,250156.7120499,541.0
762x,11-20,0,424.0,24765.9300949,108.0
762x,11-20,1,2374.0,137424.7599084,496.0
762x,21+,0,89.0,5869.680037,37.0
762x,21+,1,344.0,20860.640097,88.0
762x,3-5,0,148.0,6849.3600797,11.0
762x,3-5,1,1294.0,70896.9203838,160.0
762x,6-10,0,237.0,12343.3700388,25.0
762x,6-10,1,1889.0,107742.5501612,342.0
769z,0-2,0,49.0,1880.870009,0.0
769z,0-2,1,122.0,5876.61003,21.0
769z,11-20,1,108.0,5087.099986,12.0
769z,21+,1,36.0,1372.319991,0.0
769z,3-5,1,25.0,1049.770002,0.0
769z,6-10,1,53.0,2889.060012,11.0
769z,na,0,15.0,245.3000025,0.0
769z,na,1,22.0,540.7099954,0.0
811a,21+,1,12.0,389.819995,0.0
811b,0-2,0,23.0,881.9699956000001,0.0
811b,0-2,1,94.0,5980.61995,20.0
811b,11-20,0,12.0,982.980012,6.0
811b,11-20,1,45.0,3243.719978,27.0
811b,3-5,0,35.0,2374.860033,5.0
811b,3-5,1,92.0,5507.7900096,22.0
811b,6-10,0,40.0,2856.320008,12.0
811b,6-10,1,101.0,6654.4200166,36.0
811c,0-2,0,28.0,460.0399808,0.0
811c,0-2,1,50.0,1069.4999839,0.0
811c,11-20,0,68.0,2006.640017,0.0
811c,11-20,1,167.0,5983.990027299999,6.0
811c,3-5,0,37.0,1130.100002,0.0
811c,3-5,1,76.0,2373.0599727,5.0
811c,6-10,0,79.0,2835.7700147,5.0
811c,6-10,1,138.0,4942.599949699999,16.0
811d,0-2,1,23.0,990.17999,5.0
811x,0-2,0,166.0,4678.150006,0.0
811x,0-2,1,223.0,7529.839949699999,13.0
811x,11-20,0,109.0,4982.3000708,14.0
811x,11-20,1,312.0,15620.2600853,78.0
811x,21+,1,12.0,596.6700099999999,0.0
811x,3-5,0,49.0,2103.459989,5.0
811x,3-5,1,123.0,4474.6799894,0.0
811x,6-10,0,97.0,3569.9100301000003,0.0
811x,6-10,1,286.0,13677.0499832,65.0
811x,na,0,191.0,4634.9900064,0.0
811x,na,1,332.0,8828.3700606,0.0
812z,0-2,0,614.0,31197.2002353,140.0
812z,0-2,1,1154.0,73269.7203495,439.0
812z,11-20,0,633.0,44566.3301339,280.0
812z,11-20,1,1912.0,131304.0600825,898.0
812z,21+,0,140.0,11290.489966,87.0
812z,21+,1,386.0,29675.229994,244.0
812z,3-5,0,481.0,30446.9701352,173.0
812z,3-5,1,1223.0,84644.9801389,541.0
812z,6-10,0,867.0,59152.0602082,399.0
812z,6-10,1,1905.0,129224.290221,846.0
812z,na,0,52.0,1536.6800297,0.0
812z,na,1,105.0,2924.1000236,0.0
813z,0-2,0,523.0,23249.1002578,51.0
813z,0-2,1,1033.0,52157.8104846,164.0
813z,11-20,0,359.0,21213.17018,98.0
813z,11-20,1,1069.0,63402.6201225,316.0
813z,21+,0,106.0,6360.390074,27.0
813z,21+,1,432.0,27464.610044,161.0
813z,3-5,0,237.0,11666.620159,30.0
813z,3-5,1,668.0,36759.1701035,135.0
813z,6-10,0,312.0,17962.0602156,77.0
813z,6-10,1,1164.0,63751.0201487,284.0
813z,na,0,19.0,607.9500218,0.0
813z,na,1,57.0,2315.1099919000003,8.0
814a,11-20,1,84.0,6218.149959,33.0
814a,21+,1,18.0,1378.789987,5.0
815a,0-2,0,40.0,1766.690029,0.0
815a,0-2,1,60.0,2690.34001,0.0
815a,11-20,0,22.0,1000.240005,0.0
815a,11-20,1,55.0,3028.449998,8.0
815a,3-5,0,53.0,2745.550032,8.0
815a,3-5,1,135.0,6073.6700065,12.0
815a,6-10,0,72.0,4044.470042,14.0
815a,6-10,1,147.0,6675.000051,8.0
815b,11-20,1,45.0,1743.4800269999998,0.0
815b,3-5,0,39.0,1903.490024,5.0
815b,3-5,1,363.0,14541.2102164,6.0
815b,6-10,0,104.0,4958.320039,12.0
815b,6-10,1,541.0,21816.180248,23.0
815x,na,0,48.0,1143.2799926,0.0
815x,na,1,75.0,2531.819981,0.0
819z,0-2,0,74.0,3564.63006,8.0
819z,0-2,1,153.0,9550.199997,63.0
819z,11-20,0,501.0,16412.8700819,41.0
819z,11-20,1,1274.0,40959.9799501,75.0
819z,21+,0,353.0,9301.1999946,9.0
819z,21+,1,780.0,20882.0899271,23.0
819z,3-5,0,48.0,1336.6900240999998,0.0
819z,3-5,1,124.0,5363.9300747,15.0
819z,6-10,0,187.0,5761.1900364,12.0
819z,6-10,1,415.0,14432.1300197,26.0
819z,na,0,227.0,5851.8600104,6.0
819z,na,1,569.0,16135.5499013,14.0
840a,0-2,0,62.0,3771.790132,12.0
840a,0-2,1,304.0,21416.310584,105.0
840a,11-20,0,19.0,1348.750052,0.0
840a,11-20,1,104.0,7695.190147,47.0
840a,3-5,0,20.0,1406.550065,0.0
840a,3-5,1,150.0,10259.84029,45.0
840a,6-10,0,88.0,5639.830161,21.0
840a,6-10,1,283.0,19215.530346,91.0
840b,0-2,0,21.0,364.860006,0.0
840b,0-2,1,457.0,4697.96,0.0
840b,11-20,0,36.0,370.08,0.0
840b,11-20,1,437.0,5313.180055999999,0.0
840b,3-5,0,19.0,195.32,0.0
840b,3-5,1,361.0,4180.120032,0.0
840b,6-10,0,39.0,400.92,0.0
840b,6-10,1,557.0,7555.360092,0.0
840c,0-2,0,45.0,558.449985,0.0
840c,0-2,1,33.0,632.969982,0.0
840c,11-20,0,269.0,9430.079803,0.0
840c,11-20,1,424.0,18902.649911,62.0
840c,21+,0,412.0,15878.559758,26.0
840c,21+,1,407.0,16218.649876,51.0
840c,3-5,0,51.0,1393.019985,0.0
840c,3-5,1,77.0,2010.169981,0.0
840c,6-10,0,120.0,4066.969955,0.0
840c,6-10,1,155.0,5943.45003,13.0
840c,na,0,17.0,349.099994,0.0
840d,0-2,0,16.0,725.570015,0.0
840d,0-2,1,38.0,1046.520038,0.0
840d,11-20,0,76.0,2312.890081,0.0
840d,11-20,1,113.0,3471.6001130000004,0.0
840d,21+,0,126.0,5288.530125,0.0
840d,21+,1,450.0,20881.170382,43.0
840d,3-5,0,17.0,468.180017,0.0
840d,3-5,1,47.0,1460.340047,0.0
840d,6-10,0,67.0,2635.490084,5.0
840d,6-10,1,240.0,10265.6503009,10.0
840d,na,0,12.0,468.780012,0.0
840d,na,1,14.0,551.5200140000001,0.0
840x,0-2,0,121.0,3968.7200762,5.0
840x,0-2,1,139.0,6277.180123,27.0
840x,11-20,0,151.0,9114.13018,31.0
840x,11-20,1,507.0,33667.990556,219.0
840x,3-5,0,33.0,659.90999,0.0
840x,3-5,1,56.0,1975.230022,0.0
840x,6-10,0,112.0,6059.660122,22.0
840x,6-10,1,342.0,21448.540413,111.0
840x,na,0,91.0,2267.8300094,0.0
840x,na,1,146.0,3606.00003176,0.0
851z,0-2,0,70.0,3513.8700467,20.0
851z,0-2,1,237.0,15589.7498546,111.0
851z,11-20,0,12.0,980.16,12.0
851z,11-20,1,214.0,16239.789869,138.0
851z,21+,0,57.0,3635.589979,20.0
851z,21+,1,90.0,5729.929943,10.0
851z,3-5,1,214.0,16397.499831,128.0
851z,6-10,0,20.0,1633.6,20.0
851z,6-10,1,197.0,15468.639871,134.0
861a,0-2,1,1611.0,51075.778407000005,0.0
861a,11-20,0,137.0,7785.829961,55.0
861a,11-20,1,4370.0,194342.7955538,1131.0
861a,21+,0,2464.0,154701.7703871,1222.0
861a,21+,1,7313.0,338417.55480744,1860.0
861a,3-5,1,1393.0,44485.078595,12.0
861a,6-10,0,79.0,2493.2399210000003,0.0
861a,6-10,1,3393.0,125825.2766587,374.0
861a,na,0,41.0,2175.580011,16.0
861a,na,1,106.0,4486.4899,23.0
861c,0-2,0,16.0,100.1600032,0.0
861c,0-2,1,1224.0,10236.0102686,6.0
861c,11-20,0,107.0,2448.0000352,16.0
861c,11-20,1,1193.0,30517.7502351,125.0
861c,21+,0,33.0,206.5800066,0.0
861c,21+,1,89.0,1862.260001,12.0
861c,3-5,0,33.0,446.3400114,0.0
861c,3-5,1,688.0,10344.710194,22.0
861c,6-10,0,86.0,1574.2100222,5.0
861c,6-10,1,981.0,24709.7902897,82.0
861x,0-2,1,442.0,6363.1601981,22.0
861x,11-20,0,20.0,1167.3600008,12.0
861x,11-20,1,730.0,13948.0800059,77.0
861x,21+,0,12.0,823.890012,7.0
861x,21+,1,39.0,3413.5899950000003,34.0
861x,3-5,1,327.0,5158.7101108,29.0
861x,6-10,0,22.0,962.4100139,8.0
861x,6-10,1,649.0,9354.2601514,38.0
863a,0-2,0,15.0,447.40002,0.0
863a,11-20,0,134.0,8263.939977,18.0
863a,11-20,1,67.0,4264.39006,22.0
863a,21+,0,368.0,25598.1301146,149.0
863a,21+,1,804.0,58427.4199785,385.0
863a,3-5,0,26.0,1265.399998,0.0
863a,6-10,0,299.0,17420.079971,31.0
863a,6-10,1,73.0,5374.309977,40.0
863a,na,0,491.0,30627.8000567,130.0
863a,na,1,311.0,22252.810036,151.0
863b,0-2,0,83.0,5778.849973,28.0
863b,11-20,0,433.0,31798.489856,185.0
863b,11-20,1,186.0,14392.769947,92.0
863b,21+,0,33.0,2311.430004,15.0
863b,21+,1,21.0,1887.339994,21.0
863b,3-5,0,130.0,9494.799915,40.0
863b,6-10,0,120.0,8574.159899,43.0
863b,6-10,1,10.0,829.799995,5.0
863b,na,0,834.0,59212.7799195,407.0
863b,na,1,275.0,20032.540059,141.0
863x,0-2,0,63.0,3007.780069,7.0
863x,11-20,0,155.0,10384.479968,46.0
863x,11-20,1,84.0,6058.790003,34.0
863x,21+,0,323.0,22057.4600706,138.0
863x,21+,1,349.0,25157.409993,168.0
863x,3-5,0,42.0,2080.500014,0.0
863x,6-10,0,47.0,2960.689979,5.0
863x,na,0,1124.0,61671.4101144,288.0
863x,na,1,642.0,34745.3500582,167.0
869z,0-2,1,22.0,1478.740022,12.0
869z,3-5,1,25.0,1466.350025,10.0
869z,6-10,0,21.0,1217.390025,7.0
869z,6-10,1,108.0,6932.830055,40.0
869z,na,0,17.0,224.730004,0.0
869z,na,1,54.0,1471.2099812,0.0
999z,0-2,1,32.0,1441.180006,5.0
999z,11-20,0,1112.0,45131.2201438,195.0
999z,11-20,1,3184.0,144844.31996725,674.0
999z,21+,0,1875.0,93637.5803485,560.0
999z,21+,1,3786.0,178727.2101934,1007.0
999z,3-5,0,14.0,99.0600038,0.0
999z,3-5,1,125.0,5122.4000704,16.0
999z,6-10,0,254.0,9531.680063,36.0
999z,6-10,1,707.0,29841.8601126,121.0
999z,na,0,5533.0,225918.57054129,1133.0
999z,na,1,12054.0,545421.59022198,3224.0
