ssyk1,age_group,code_age,ssyk_status,n,year
8,30-49,4,1,1473.0,2023
7,50+,4,3,18.0,2023
3,22-29,1,5,1669.0,2023
8,22-29,1,3,21.0,2023
5,50+,0,14,6218.0,2023
3,22-29,2,5,2768.0,2023
9,30-49,-1,1,4337.0,2023
7,22-29,4,3,5.0,2023
1,50+,0,2,724.0,2023
9,50+,3,2,78.0,2023
5,22-29,3,4,428.0,2023
1,22-29,3,5,74.0,2023
1,50+,1,5,1068.0,2023
4,30-49,3,1,3236.0,2023
3,50+,1,1,14740.0,2023
7,22-29,5,5,993.0,2023
3,30-49,1,1,17526.0,2023
1,30-49,5,4,108.0,2023
4,30-49,0,15,85.0,2023
3,22-29,0,2,1402.0,2023
6,30-49,0,4,62.0,2023
3,50+,2,2,393.0,2023
4,50+,-1,3,62.0,2023
5,50+,4,4,127.0,2023
5,50+,0,5,1449.0,2023
2,50+,3,3,72.0,2023
8,50+,2,2,216.0,2023
7,22-29,-1,4,158.0,2023
2,22-29,0,1,109565.0,2023
3,50+,0,14,6996.0,2023
4,30-49,0,4,647.0,2023
2,50+,-1,4,224.0,2023
3,30-49,5,3,63.0,2023
3,22-29,3,3,22.0,2023
3,22-29,3,5,1570.0,2023
9,30-49,3,3,33.0,2023
8,50+,-1,1,4906.0,2023
1,22-29,1,5,136.0,2023
3,50+,4,4,123.0,2023
2,22-29,5,2,19.0,2023
5,30-49,4,4,288.0,2023
1,22-29,2,5,175.0,2023
7,22-29,3,2,87.0,2023
7,50+,3,2,189.0,2023
5,30-49,0,1,317417.0,2023
5,50+,-1,1,6510.0,2023
3,22-29,5,4,29.0,2023
6,22-29,1,3,12.0,2023
8,30-49,5,3,16.0,2023
5,22-29,0,13,427.0,2023
3,50+,0,13,3210.0,2023
9,30-49,5,1,1298.0,2023
6,30-49,4,3,,2023
9,22-29,2,4,187.0,2023
5,50+,0,2,2104.0,2023
8,30-49,3,1,2336.0,2023
7,50+,2,4,189.0,2023
4,22-29,4,3,8.0,2023
9,22-29,1,4,848.0,2023
5,22-29,0,5,2595.0,2023
2,50+,3,2,294.0,2023
6,22-29,2,3,,2023
2,22-29,-1,2,265.0,2023
4,30-49,2,2,277.0,2023
1,50+,4,4,117.0,2023
7,30-49,5,5,3507.0,2023
4,30-49,1,2,1599.0,2023
4,30-49,3,4,166.0,2023
3,22-29,4,4,42.0,2023
8,22-29,5,5,872.0,2023
2,22-29,4,1,309.0,2023
1,50+,-1,1,7473.0,2023
4,22-29,4,2,55.0,2023
5,30-49,5,4,201.0,2023
2,30-49,2,1,16542.0,2023
2,30-49,1,1,29056.0,2023
3,30-49,5,2,187.0,2023
8,50+,4,3,10.0,2023
1,30-49,5,1,3816.0,2023
8,50+,0,13,1912.0,2023
2,22-29,3,1,718.0,2023
3,22-29,-1,1,5310.0,2023
6,50+,2,1,1024.0,2023
2,30-49,-1,3,148.0,2023
6,30-49,1,4,131.0,2023
7,30-49,2,4,483.0,2023
3,50+,0,3,392.0,2023
8,22-29,0,3,135.0,2023
1,22-29,0,5,55.0,2023
5,22-29,2,3,113.0,2023
4,30-49,4,2,74.0,2023
6,22-29,4,2,5.0,2023
4,30-49,1,5,2518.0,2023
6,50+,2,4,13.0,2023
3,22-29,2,2,175.0,2023
2,22-29,5,3,9.0,2023
2,50+,0,13,5459.0,2023
3,50+,-1,1,10648.0,2023
8,22-29,4,5,1165.0,2023
5,50+,0,13,4101.0,2023
4,22-29,0,5,837.0,2023
4,50+,-1,2,136.0,2023
6,22-29,4,3,,2023
8,50+,0,14,3612.0,2023
1,30-49,0,1,112824.0,2023
4,30-49,0,2,1548.0,2023
3,22-29,0,15,156.0,2023
4,22-29,5,3,10.0,2023
6,30-49,-1,1,1141.0,2023
3,30-49,3,4,260.0,2023
1,50+,4,1,3481.0,2023
2,22-29,5,5,754.0,2023
5,30-49,2,1,9925.0,2023
3,50+,2,3,70.0,2023
3,22-29,3,2,60.0,2023
9,50+,3,3,37.0,2023
9,50+,0,15,609.0,2023
4,30-49,1,3,112.0,2023
2,50+,-1,1,9472.0,2023
8,30-49,1,1,10171.0,2023
6,30-49,5,5,351.0,2023
5,30-49,5,1,3971.0,2023
6,22-29,2,5,283.0,2023
3,30-49,4,1,3476.0,2023
8,50+,2,5,2255.0,2023
4,22-29,0,3,375.0,2023
2,30-49,1,4,5315.0,2023
6,30-49,0,5,446.0,2023
9,50+,5,4,25.0,2023
7,50+,-1,3,24.0,2023
8,22-29,5,3,,2023
8,30-49,0,14,2697.0,2023
6,22-29,4,5,212.0,2023
2,50+,0,2,2329.0,2023
9,22-29,2,5,2849.0,2023
1,22-29,4,5,59.0,2023
8,50+,2,4,168.0,2023
9,22-29,1,3,60.0,2023
9,22-29,0,1,24425.0,2023
8,50+,3,5,1872.0,2023
8,22-29,0,15,358.0,2023
1,50+,1,4,757.0,2023
5,22-29,2,2,726.0,2023
6,50+,-1,3,12.0,2023
2,30-49,4,1,5129.0,2023
3,50+,0,11,,2023
4,22-29,2,2,219.0,2023
7,50+,1,3,28.0,2023
7,30-49,0,4,422.0,2023
7,50+,-1,1,9923.0,2023
9,22-29,2,1,1388.0,2023
3,30-49,2,3,113.0,2023
5,22-29,0,3,1834.0,2023
6,50+,5,4,21.0,2023
5,50+,1,1,22352.0,2023
4,22-29,3,1,1036.0,2023
4,50+,1,1,8880.0,2023
7,22-29,1,5,1635.0,2023
5,22-29,3,2,368.0,2023
5,30-49,3,4,445.0,2023
1,22-29,1,2,137.0,2023
6,22-29,1,2,68.0,2023
6,22-29,0,4,47.0,2023
8,30-49,5,5,1878.0,2023
9,50+,1,5,962.0,2023
7,50+,0,4,151.0,2023
9,50+,2,1,3063.0,2023
2,22-29,0,15,91.0,2023
1,22-29,1,3,5.0,2023
5,30-49,-1,3,144.0,2023
8,30-49,-1,3,32.0,2023
9,22-29,0,14,126.0,2023
5,22-29,4,3,43.0,2023
9,30-49,4,4,114.0,2023
7,22-29,5,4,52.0,2023
7,30-49,5,3,31.0,2023
9,50+,-1,4,47.0,2023
5,50+,3,5,4077.0,2023
3,50+,5,1,9006.0,2023
7,50+,4,4,104.0,2023
9,30-49,0,13,,2023
4,30-49,5,1,3080.0,2023
9,30-49,2,1,3770.0,2023
8,50+,0,2,718.0,2023
6,50+,4,1,499.0,2023
8,30-49,-1,4,128.0,2023
7,30-49,0,1,101731.0,2023
8,22-29,0,5,671.0,2023
4,30-49,0,3,480.0,2023
4,50+,5,2,80.0,2023
8,22-29,4,2,29.0,2023
4,22-29,0,15,,2023
4,22-29,5,2,37.0,2023
3,22-29,2,3,44.0,2023
9,50+,1,1,6830.0,2023
6,22-29,0,1,3129.0,2023
5,30-49,1,2,4126.0,2023
3,30-49,3,2,206.0,2023
8,30-49,2,5,3116.0,2023
5,50+,4,3,53.0,2023
7,22-29,0,1,42736.0,2023
6,22-29,0,13,136.0,2023
5,30-49,0,14,4971.0,2023
5,50+,2,5,5155.0,2023
2,50+,4,4,195.0,2023
5,22-29,0,15,967.0,2023
5,50+,2,4,333.0,2023
4,30-49,4,5,3187.0,2023
3,22-29,0,3,318.0,2023
4,50+,0,1,88640.0,2023
7,22-29,4,2,45.0,2023
9,30-49,3,5,2770.0,2023
7,22-29,3,5,1685.0,2023
1,30-49,1,1,10262.0,2023
3,30-49,1,4,2864.0,2023
6,22-29,-1,1,460.0,2023
2,50+,4,5,5377.0,2023
1,22-29,0,2,121.0,2023
8,50+,1,1,10527.0,2023
7,30-49,5,4,164.0,2023
8,22-29,3,2,68.0,2023
1,50+,0,3,94.0,2023
5,22-29,5,1,939.0,2023
2,30-49,0,14,8371.0,2023
5,22-29,1,2,4124.0,2023
3,22-29,0,5,1383.0,2023
3,22-29,4,2,31.0,2023
2,50+,5,1,9053.0,2023
4,22-29,-1,4,88.0,2023
6,30-49,1,5,320.0,2023
3,22-29,-1,4,145.0,2023
7,50+,-1,2,260.0,2023
8,22-29,5,4,26.0,2023
7,22-29,0,5,573.0,2023
8,50+,3,1,2802.0,2023
7,50+,0,13,5092.0,2023
8,22-29,3,5,1406.0,2023
5,30-49,5,3,70.0,2023
4,50+,5,4,70.0,2023
1,50+,0,4,115.0,2023
9,30-49,3,4,149.0,2023
9,50+,1,2,602.0,2023
9,30-49,0,15,698.0,2023
8,22-29,4,4,44.0,2023
6,22-29,4,1,98.0,2023
4,22-29,0,14,9.0,2023
9,30-49,1,2,1238.0,2023
5,22-29,5,5,4539.0,2023
1,22-29,5,1,50.0,2023
2,22-29,2,5,3055.0,2023
4,22-29,3,5,2809.0,2023
5,50+,1,5,2588.0,2023
1,22-29,0,4,21.0,2023
7,22-29,2,5,2549.0,2023
9,22-29,4,5,2673.0,2023
4,50+,3,5,1679.0,2023
6,22-29,5,1,81.0,2023
6,30-49,0,2,160.0,2023
8,22-29,0,12,121.0,2023
6,22-29,3,2,9.0,2023
1,30-49,2,4,337.0,2023
2,22-29,1,5,1740.0,2023
6,50+,2,3,43.0,2023
4,50+,2,1,4638.0,2023
6,50+,3,2,66.0,2023
2,50+,1,5,2634.0,2023
8,30-49,1,4,1332.0,2023
3,50+,3,1,6182.0,2023
5,22-29,4,1,1599.0,2023
7,30-49,4,1,3870.0,2023
8,50+,1,3,56.0,2023
7,22-29,-1,2,287.0,2023
2,30-49,5,1,8204.0,2023
1,22-29,3,1,105.0,2023
7,50+,1,4,688.0,2023
9,22-29,-1,3,25.0,2023
2,30-49,4,5,6842.0,2023
3,50+,0,4,264.0,2023
4,30-49,4,4,103.0,2023
5,30-49,2,4,876.0,2023
2,30-49,5,2,265.0,2023
9,30-49,4,2,90.0,2023
2,50+,2,3,106.0,2023
9,22-29,4,1,416.0,2023
2,22-29,4,3,7.0,2023
1,50+,4,5,2649.0,2023
9,22-29,-1,1,1715.0,2023
2,30-49,5,4,256.0,2023
7,22-29,1,4,1035.0,2023
2,22-29,-1,3,46.0,2023
6,30-49,4,4,15.0,2023
7,50+,2,2,258.0,2023
7,22-29,-1,3,25.0,2023
4,22-29,3,2,107.0,2023
5,50+,0,4,827.0,2023
9,22-29,-1,2,152.0,2023
5,22-29,3,1,2936.0,2023
5,50+,4,5,4372.0,2023
3,22-29,3,1,832.0,2023
3,50+,3,5,3611.0,2023
5,22-29,2,4,1054.0,2023
1,30-49,-1,4,145.0,2023
6,22-29,4,4,11.0,2023
7,22-29,2,2,176.0,2023
3,30-49,2,2,532.0,2023
8,50+,0,15,1115.0,2023
5,30-49,4,2,195.0,2023
2,50+,-1,3,115.0,2023
5,30-49,1,5,5802.0,2023
8,50+,5,2,103.0,2023
6,30-49,0,15,1213.0,2023
2,50+,5,4,214.0,2023
8,22-29,0,4,203.0,2023
1,30-49,4,4,125.0,2023
4,30-49,2,4,335.0,2023
3,22-29,0,1,55625.0,2023
2,22-29,1,2,1420.0,2023
7,22-29,3,3,8.0,2023
6,50+,4,4,9.0,2023
6,30-49,1,2,139.0,2023
4,50+,3,3,36.0,2023
7,50+,0,5,449.0,2023
6,50+,1,4,68.0,2023
8,30-49,5,2,68.0,2023
7,30-49,1,1,16398.0,2023
1,50+,0,1,103407.0,2023
9,30-49,0,2,1347.0,2023
9,30-49,3,1,2265.0,2023
8,30-49,2,3,44.0,2023
7,30-49,-1,2,493.0,2023
2,30-49,0,13,5198.0,2023
9,50+,-1,3,22.0,2023
3,22-29,5,3,8.0,2023
7,50+,0,14,8975.0,2023
4,50+,-1,4,71.0,2023
2,30-49,0,12,2931.0,2023
5,22-29,-1,4,170.0,2023
6,50+,5,3,204.0,2023
2,30-49,0,4,1264.0,2023
3,30-49,0,1,212966.0,2023
8,22-29,2,3,9.0,2023
1,50+,5,3,46.0,2023
9,50+,2,3,35.0,2023
6,30-49,3,4,21.0,2023
6,50+,2,5,340.0,2023
1,30-49,3,4,126.0,2023
9,30-49,-1,3,49.0,2023
8,30-49,-1,1,6010.0,2023
2,22-29,5,4,18.0,2023
7,30-49,1,2,1753.0,2023
4,50+,4,4,55.0,2023
2,22-29,1,1,5965.0,2023
6,50+,0,5,765.0,2023
6,22-29,0,5,165.0,2023
6,50+,4,5,273.0,2023
7,50+,0,12,590.0,2023
7,50+,3,5,2125.0,2023
5,30-49,3,3,92.0,2023
3,22-29,1,2,894.0,2023
8,22-29,-1,1,2528.0,2023
8,50+,4,5,1921.0,2023
8,22-29,0,13,190.0,2023
3,30-49,2,1,11771.0,2023
2,50+,4,1,6223.0,2023
2,30-49,1,3,175.0,2023
9,50+,0,1,62902.0,2023
4,22-29,5,5,1650.0,2023
9,22-29,4,2,57.0,2023
3,50+,5,5,3977.0,2023
2,30-49,3,5,7628.0,2023
2,30-49,3,4,353.0,2023
8,50+,2,3,24.0,2023
5,50+,1,2,2546.0,2023
4,30-49,3,3,33.0,2023
7,50+,2,1,8645.0,2023
2,50+,5,5,4922.0,2023
4,22-29,2,4,342.0,2023
3,30-49,0,2,2598.0,2023
2,30-49,5,3,62.0,2023
1,50+,1,2,1440.0,2023
6,22-29,0,14,182.0,2023
4,30-49,-1,4,155.0,2023
3,50+,3,2,181.0,2023
6,22-29,1,5,219.0,2023
3,22-29,4,3,8.0,2023
2,50+,0,5,1144.0,2023
1,22-29,4,2,,2023
8,30-49,4,2,59.0,2023
2,50+,0,15,261.0,2023
3,22-29,3,4,86.0,2023
9,22-29,2,3,24.0,2023
1,22-29,1,4,108.0,2023
5,50+,3,3,75.0,2023
1,22-29,-1,1,886.0,2023
6,22-29,0,2,120.0,2023
9,50+,0,2,661.0,2023
9,22-29,1,5,2045.0,2023
8,50+,0,12,124.0,2023
7,30-49,2,2,406.0,2023
1,22-29,3,2,12.0,2023
6,50+,0,4,46.0,2023
9,30-49,0,5,1770.0,2023
1,50+,3,4,136.0,2023
8,30-49,3,2,79.0,2023
4,22-29,4,5,2380.0,2023
2,30-49,-1,2,781.0,2023
6,30-49,5,3,60.0,2023
9,50+,3,5,1671.0,2023
3,50+,2,4,241.0,2023
4,30-49,2,5,4546.0,2023
6,22-29,-1,3,,2023
9,22-29,0,15,124.0,2023
6,50+,0,12,73.0,2023
1,22-29,-1,3,7.0,2023
9,30-49,-1,4,123.0,2023
7,30-49,4,4,165.0,2023
1,22-29,5,2,,2023
3,22-29,2,4,254.0,2023
7,22-29,0,15,241.0,2023
7,50+,1,1,13027.0,2023
4,50+,0,3,329.0,2023
9,30-49,5,3,16.0,2023
9,22-29,5,1,264.0,2023
5,22-29,1,5,6428.0,2023
6,22-29,3,1,176.0,2023
3,30-49,3,3,58.0,2023
6,50+,0,13,1328.0,2023
6,50+,3,5,313.0,2023
1,22-29,4,1,48.0,2023
8,50+,3,2,115.0,2023
9,50+,4,4,35.0,2023
8,22-29,-1,2,145.0,2023
4,30-49,1,1,10151.0,2023
7,30-49,4,3,18.0,2023
6,30-49,2,2,43.0,2023
2,50+,4,2,261.0,2023
1,30-49,0,2,1052.0,2023
7,22-29,5,2,39.0,2023
5,50+,2,2,400.0,2023
4,30-49,0,1,113308.0,2023
1,30-49,4,1,2230.0,2023
5,22-29,3,3,47.0,2023
9,50+,4,5,1689.0,2023
1,30-49,5,2,97.0,2023
2,50+,1,4,1909.0,2023
7,30-49,2,1,10820.0,2023
6,50+,-1,2,24.0,2023
4,22-29,-1,1,2704.0,2023
9,50+,5,3,18.0,2023
3,50+,4,2,165.0,2023
7,30-49,0,3,130.0,2023
3,30-49,1,2,2415.0,2023
5,30-49,1,4,4372.0,2023
3,50+,1,4,1062.0,2023
6,30-49,4,5,351.0,2023
4,50+,5,5,1754.0,2023
5,30-49,4,1,3714.0,2023
5,22-29,4,2,196.0,2023
8,22-29,3,4,79.0,2023
8,50+,-1,4,95.0,2023
1,30-49,-1,3,76.0,2023
6,50+,-1,1,768.0,2023
6,30-49,-1,3,11.0,2023
9,22-29,0,5,1822.0,2023
7,50+,5,4,106.0,2023
5,22-29,1,4,4602.0,2023
5,30-49,-1,4,228.0,2023
4,22-29,5,4,37.0,2023
3,50+,4,1,4623.0,2023
5,22-29,0,1,151912.0,2023
8,50+,0,5,526.0,2023
8,30-49,0,12,225.0,2023
2,22-29,3,4,56.0,2023
3,30-49,0,4,713.0,2023
1,22-29,2,3,,2023
2,22-29,5,1,239.0,2023
3,50+,2,5,4140.0,2023
9,50+,3,4,56.0,2023
1,30-49,3,1,3560.0,2023
9,30-49,1,5,2378.0,2023
3,30-49,4,3,43.0,2023
9,22-29,3,2,64.0,2023
9,30-49,2,5,3570.0,2023
1,30-49,2,2,299.0,2023
7,50+,5,5,2459.0,2023
8,30-49,0,5,1214.0,2023
8,50+,5,4,59.0,2023
1,50+,3,3,25.0,2023
2,22-29,4,4,42.0,2023
5,30-49,0,5,2583.0,2023
1,30-49,1,2,1366.0,2023
8,50+,2,1,5012.0,2023
1,50+,3,5,2500.0,2023
5,50+,2,1,8003.0,2023
3,30-49,4,5,4850.0,2023
6,50+,0,15,8285.0,2023
9,30-49,2,3,53.0,2023
4,50+,2,5,2145.0,2023
6,30-49,-1,4,22.0,2023
2,50+,2,1,11247.0,2023
1,30-49,0,3,106.0,2023
4,50+,1,5,1043.0,2023
7,22-29,2,4,230.0,2023
1,30-49,4,3,26.0,2023
2,22-29,0,14,693.0,2023
2,22-29,3,5,1619.0,2023
7,30-49,3,3,16.0,2023
8,22-29,-1,3,17.0,2023
9,30-49,0,1,70806.0,2023
9,50+,1,4,542.0,2023
9,50+,3,1,2234.0,2023
3,50+,-1,3,71.0,2023
5,22-29,-1,3,63.0,2023
4,50+,4,3,30.0,2023
1,22-29,1,1,695.0,2023
4,22-29,5,1,385.0,2023
8,30-49,0,15,1610.0,2023
5,30-49,0,3,2931.0,2023
7,30-49,4,5,3939.0,2023
2,30-49,-1,1,21892.0,2023
8,30-49,5,1,2117.0,2023
3,30-49,2,4,650.0,2023
1,30-49,0,5,285.0,2023
6,22-29,3,4,8.0,2023
1,50+,1,1,10873.0,2023
9,30-49,4,1,1416.0,2023
9,50+,0,4,253.0,2023
1,22-29,2,1,282.0,2023
7,30-49,3,5,3665.0,2023
7,30-49,4,2,163.0,2023
2,30-49,0,5,2490.0,2023
7,30-49,0,12,1446.0,2023
5,30-49,2,2,665.0,2023
2,22-29,0,4,361.0,2023
8,50+,-1,3,27.0,2023
8,30-49,1,5,2020.0,2023
8,30-49,0,13,1125.0,2023
7,50+,-1,4,119.0,2023
2,50+,0,14,8427.0,2023
6,30-49,3,5,367.0,2023
4,22-29,3,4,133.0,2023
4,50+,4,5,1859.0,2023
2,22-29,3,3,13.0,2023
3,30-49,0,3,712.0,2023
1,50+,5,4,132.0,2023
5,30-49,0,2,4314.0,2023
1,30-49,1,5,1283.0,2023
6,22-29,-1,2,17.0,2023
7,30-49,1,3,49.0,2023
2,50+,0,4,480.0,2023
8,22-29,1,1,4745.0,2023
7,22-29,4,1,761.0,2023
9,50+,0,12,,2023
5,22-29,2,1,6017.0,2023
3,50+,1,5,1654.0,2023
4,22-29,-1,3,27.0,2023
3,22-29,5,2,23.0,2023
4,50+,2,2,157.0,2023
6,50+,5,2,69.0,2023
2,22-29,0,2,1415.0,2023
4,50+,1,2,829.0,2023
6,22-29,2,4,22.0,2023
6,30-49,0,1,12407.0,2023
1,30-49,2,5,2940.0,2023
4,50+,4,2,65.0,2023
1,50+,5,2,230.0,2023
5,22-29,-1,2,458.0,2023
3,50+,5,4,153.0,2023
7,30-49,3,2,212.0,2023
3,22-29,1,1,4464.0,2023
3,22-29,2,1,2001.0,2023
5,30-49,1,1,25437.0,2023
6,50+,1,3,110.0,2023
7,50+,4,1,4299.0,2023
4,50+,3,4,104.0,2023
4,30-49,5,4,96.0,2023
7,30-49,-1,4,296.0,2023
7,22-29,3,1,1820.0,2023
2,22-29,-1,1,6094.0,2023
7,50+,0,1,73543.0,2023
4,50+,1,3,56.0,2023
5,30-49,-1,1,9811.0,2023
2,30-49,0,3,1295.0,2023
9,30-49,1,1,8677.0,2023
4,30-49,-1,2,271.0,2023
6,50+,4,2,26.0,2023
8,50+,4,4,59.0,2023
8,50+,0,1,83940.0,2023
4,30-49,4,1,1670.0,2023
3,30-49,1,5,3397.0,2023
1,30-49,3,2,130.0,2023
3,30-49,0,13,1697.0,2023
2,50+,5,2,295.0,2023
4,50+,2,3,37.0,2023
2,22-29,0,12,166.0,2023
4,50+,0,5,1140.0,2023
1,50+,2,5,2832.0,2023
6,50+,3,4,34.0,2023
5,30-49,0,13,2672.0,2023
2,50+,3,1,6200.0,2023
1,30-49,1,4,1254.0,2023
5,50+,-1,3,75.0,2023
8,30-49,4,5,2109.0,2023
5,22-29,5,4,123.0,2023
1,30-49,4,5,1739.0,2023
8,50+,1,4,694.0,2023
5,50+,5,3,61.0,2023
4,22-29,-1,2,194.0,2023
1,22-29,5,4,,2023
4,30-49,5,5,2757.0,2023
8,30-49,0,4,405.0,2023
2,22-29,0,5,819.0,2023
2,50+,-1,2,349.0,2023
6,22-29,-1,4,10.0,2023
5,50+,5,5,3657.0,2023
8,22-29,4,1,421.0,2023
4,50+,-1,1,4484.0,2023
6,22-29,5,3,,2023
9,22-29,5,2,25.0,2023
1,22-29,3,4,5.0,2023
1,50+,4,2,166.0,2023
2,30-49,1,5,5573.0,2023
7,22-29,0,14,547.0,2023
8,30-49,1,3,70.0,2023
5,30-49,2,5,10336.0,2023
8,50+,5,1,2717.0,2023
2,30-49,3,3,61.0,2023
4,50+,5,1,4157.0,2023
2,22-29,2,4,221.0,2023
7,30-49,0,13,3141.0,2023
2,30-49,2,3,141.0,2023
5,30-49,3,5,7091.0,2023
3,50+,1,2,1589.0,2023
8,22-29,2,4,199.0,2023
8,30-49,4,4,87.0,2023
9,22-29,3,4,76.0,2023
8,50+,5,5,1579.0,2023
6,50+,0,3,1355.0,2023
4,22-29,4,1,493.0,2023
7,50+,5,2,147.0,2023
1,22-29,5,5,44.0,2023
5,50+,5,4,105.0,2023
6,50+,3,1,951.0,2023
7,22-29,0,12,408.0,2023
4,22-29,2,1,2346.0,2023
8,30-49,2,4,296.0,2023
2,30-49,4,2,208.0,2023
8,22-29,2,5,2290.0,2023
6,50+,5,5,426.0,2023
1,50+,5,5,2853.0,2023
8,50+,3,4,78.0,2023
6,22-29,3,5,222.0,2023
5,50+,0,1,259645.0,2023
2,30-49,-1,4,471.0,2023
6,30-49,2,4,40.0,2023
1,22-29,2,4,23.0,2023
3,22-29,5,5,810.0,2023
7,22-29,5,1,1136.0,2023
1,30-49,2,3,58.0,2023
1,30-49,4,2,80.0,2023
3,50+,0,1,148160.0,2023
9,22-29,3,5,2201.0,2023
1,30-49,3,3,27.0,2023
7,22-29,3,4,104.0,2023
6,30-49,2,5,494.0,2023
7,22-29,1,1,5970.0,2023
1,50+,3,2,195.0,2023
6,22-29,0,12,18.0,2023
5,50+,-1,2,185.0,2023
5,50+,1,4,1797.0,2023
2,50+,0,1,349976.0,2023
4,50+,2,4,128.0,2023
1,50+,2,2,354.0,2023
4,30-49,-1,3,96.0,2023
9,50+,4,3,30.0,2023
2,22-29,3,2,57.0,2023
6,30-49,5,4,19.0,2023
3,30-49,1,3,160.0,2023
3,22-29,1,4,1200.0,2023
3,30-49,4,4,238.0,2023
6,50+,1,5,278.0,2023
3,22-29,0,14,625.0,2023
3,50+,4,3,39.0,2023
3,22-29,4,1,357.0,2023
8,30-49,3,3,14.0,2023
9,50+,2,5,1736.0,2023
3,50+,5,2,253.0,2023
4,30-49,5,2,87.0,2023
1,50+,-1,4,107.0,2023
1,30-49,5,5,1627.0,2023
5,22-29,5,2,97.0,2023
9,30-49,2,2,236.0,2023
4,30-49,2,1,5420.0,2023
8,22-29,1,4,841.0,2023
1,30-49,-1,1,9964.0,2023
3,50+,-1,2,327.0,2023
3,30-49,3,1,6569.0,2023
2,30-49,3,2,268.0,2023
8,22-29,0,14,429.0,2023
2,30-49,0,15,461.0,2023
5,22-29,0,14,809.0,2023
6,22-29,1,1,605.0,2023
3,30-49,0,14,5064.0,2023
3,50+,1,3,75.0,2023
7,50+,0,3,69.0,2023
2,30-49,2,2,694.0,2023
1,22-29,-1,2,22.0,2023
8,30-49,3,4,100.0,2023
9,30-49,4,3,29.0,2023
1,50+,-1,3,58.0,2023
2,50+,3,4,163.0,2023
7,22-29,0,13,329.0,2023
9,22-29,4,4,61.0,2023
8,30-49,0,3,424.0,2023
5,50+,3,4,172.0,2023
4,50+,0,2,824.0,2023
9,30-49,5,2,48.0,2023
3,22-29,-1,3,49.0,2023
7,50+,5,3,20.0,2023
1,50+,2,3,54.0,2023
7,22-29,-1,1,6606.0,2023
3,50+,3,4,142.0,2023
9,22-29,5,3,9.0,2023
9,50+,4,2,41.0,2023
7,30-49,1,5,3028.0,2023
6,30-49,1,1,1627.0,2023
7,22-29,2,1,3185.0,2023
4,50+,0,13,40.0,2023
8,50+,-1,2,165.0,2023
7,22-29,0,2,866.0,2023
7,30-49,-1,1,16637.0,2023
2,22-29,1,4,1615.0,2023
5,30-49,4,3,77.0,2023
7,22-29,2,3,8.0,2023
9,22-29,1,1,3951.0,2023
2,22-29,1,3,66.0,2023
5,50+,3,1,6515.0,2023
2,22-29,2,3,25.0,2023
4,22-29,3,3,12.0,2023
6,50+,0,1,19664.0,2023
5,22-29,3,5,8156.0,2023
9,22-29,0,3,451.0,2023
4,50+,0,12,7.0,2023
9,22-29,2,2,151.0,2023
9,22-29,1,2,842.0,2023
2,30-49,4,3,70.0,2023
5,30-49,5,5,5849.0,2023
4,50+,0,14,350.0,2023
7,50+,2,3,29.0,2023
8,50+,1,5,1200.0,2023
7,22-29,0,3,44.0,2023
8,22-29,2,2,160.0,2023
8,30-49,0,1,95846.0,2023
2,22-29,4,2,40.0,2023
7,30-49,2,3,37.0,2023
2,50+,2,5,6741.0,2023
1,50+,3,1,4854.0,2023
3,50+,0,12,413.0,2023
5,22-29,0,12,191.0,2023
4,22-29,4,4,71.0,2023
6,30-49,3,3,24.0,2023
5,22-29,5,3,24.0,2023
9,30-49,4,5,3121.0,2023
4,30-49,0,14,130.0,2023
2,50+,4,3,88.0,2023
8,22-29,3,3,,2023
6,22-29,1,4,82.0,2023
5,30-49,0,4,1372.0,2023
5,22-29,1,3,306.0,2023
9,50+,0,5,682.0,2023
9,30-49,-1,2,283.0,2023
1,30-49,5,3,31.0,2023
6,30-49,1,3,74.0,2023
5,30-49,3,2,294.0,2023
1,30-49,0,4,162.0,2023
1,50+,4,3,44.0,2023
8,22-29,-1,4,73.0,2023
7,30-49,-1,3,49.0,2023
9,50+,5,5,1332.0,2023
7,30-49,1,4,1809.0,2023
5,50+,5,1,4785.0,2023
7,30-49,0,2,1508.0,2023
7,30-49,2,5,5108.0,2023
6,50+,5,1,1766.0,2023
8,22-29,2,1,1668.0,2023
9,22-29,4,3,13.0,2023
2,50+,1,3,143.0,2023
5,30-49,3,1,6060.0,2023
6,30-49,-1,2,48.0,2023
3,22-29,0,4,365.0,2023
8,30-49,2,1,4422.0,2023
3,30-49,5,4,239.0,2023
4,22-29,1,4,1841.0,2023
2,50+,1,2,3227.0,2023
7,30-49,3,4,227.0,2023
1,30-49,3,5,1915.0,2023
2,50+,2,2,577.0,2023
9,50+,-1,2,88.0,2023
1,22-29,4,3,,2023
9,50+,5,1,1495.0,2023
6,50+,3,3,69.0,2023
5,22-29,4,5,6946.0,2023
8,30-49,3,5,2061.0,2023
4,50+,0,4,628.0,2023
8,50+,4,2,97.0,2023
8,22-29,3,1,775.0,2023
9,50+,-1,1,2457.0,2023
6,50+,0,14,2370.0,2023
9,50+,2,4,117.0,2023
6,30-49,0,14,1279.0,2023
4,50+,1,4,649.0,2023
9,30-49,2,4,285.0,2023
6,30-49,5,2,27.0,2023
6,22-29,3,3,,2023
4,30-49,3,2,109.0,2023
1,30-49,2,1,6820.0,2023
5,30-49,0,15,3015.0,2023
5,50+,5,2,167.0,2023
