ssyk4,year_month,n_ads
4420,2022-08,117
4420,2022-09,167
4420,2022-10,154
4420,2022-11,117
4420,2022-12,109
4420,2023-01,113
4420,2023-02,108
4420,2023-03,198
4420,2023-04,122
4420,2023-05,169
4420,2023-06,75
4420,2023-07,64
4420,2023-08,79
4420,2023-09,74
4420,2023-10,90
4420,2023-11,68
4420,2023-12,48
4420,2024-01,77
4420,2024-02,87
4420,2024-03,151
4420,2024-04,67
4420,2024-05,55
4420,2024-06,41
4420,2024-07,45
4420,2024-08,69
4420,2024-09,56
4420,2024-10,80
4420,2024-11,34
4420,2024-12,53
4420,2025-01,90
4420,2025-02,96
4420,2025-03,157
4420,2025-04,121
4420,2025-05,63
4420,2025-06,42
4420,2025-07,47
4420,2025-08,52
4420,2025-09,75
4420,2025-10,89
4420,2025-11,44
4420,2025-12,41
5111,2020-01,3
5111,2020-02,2
5111,2020-03,2
5111,2020-04,1
5111,2020-10,1
5111,2021-01,1
5111,2021-05,1
5111,2021-07,2
5111,2021-08,1
5111,2021-09,1
5111,2021-10,1
5111,2022-01,3
5111,2022-02,7
5111,2022-03,1
5111,2022-06,3
5111,2023-01,1
5111,2023-02,5
5111,2023-07,5
5111,2023-11,1
5111,2024-06,1
5111,2024-10,1
5111,2024-11,1
5111,2024-12,1
5111,2025-01,1
5111,2025-03,2
5111,2025-05,2
5111,2025-06,1
5111,2025-08,1
5112,2020-01,11
5112,2020-02,7
5112,2020-03,5
5112,2020-04,5
5112,2020-05,1
5112,2020-06,2
5112,2020-08,3
5112,2020-09,6
5112,2020-10,10
5112,2020-11,3
5112,2020-12,13
5112,2021-01,3
5112,2021-02,8
5112,2021-03,10
5112,2021-04,13
5112,2021-05,5
5112,2021-06,1
5112,2021-07,7
5112,2021-08,7
5112,2021-09,17
5112,2021-10,17
5112,2021-11,20
5112,2021-12,22
5112,2022-01,8
5112,2022-02,20
5112,2022-03,35
5112,2022-04,14
5112,2022-05,7
5112,2022-06,6
5112,2022-07,4
5112,2022-08,26
5112,2022-09,11
5112,2022-10,11
5112,2022-11,13
5112,2022-12,28
5112,2023-01,20
5112,2023-02,16
5112,2023-03,18
5112,2023-04,10
5112,2023-05,8
5112,2023-06,8
5112,2023-07,11
5112,2023-08,6
5112,2023-09,6
5112,2023-10,10
5112,2023-11,10
5112,2023-12,14
5112,2024-01,9
5112,2024-02,13
5112,2024-03,25
5112,2024-04,30
5112,2024-05,10
5112,2024-06,2
5112,2024-07,8
5112,2024-08,10
5112,2024-09,1
5112,2024-10,7
5112,2024-11,7
5112,2024-12,6
5112,2025-01,7
5112,2025-02,10
5112,2025-03,5
5112,2025-04,5
5112,2025-05,3
5112,2025-06,2
5112,2025-07,6
5112,2025-08,3
5112,2025-09,2
5112,2025-10,12
5112,2025-11,12
5112,2025-12,6
5113,2020-01,42
5113,2020-02,54
5113,2020-03,21
5113,2020-04,4
5113,2020-05,5
5113,2020-06,3
5113,2020-07,1
5113,2020-08,5
5113,2020-09,8
5113,2020-10,8
5113,2020-11,2
5113,2020-12,22
5113,2021-01,23
5113,2021-02,28
5113,2021-03,23
5113,2021-04,11
5113,2021-05,7
5113,2021-06,14
5113,2021-07,6
5113,2021-08,12
5113,2021-09,10
5113,2021-10,15
5113,2021-11,22
5113,2021-12,29
5113,2022-01,55
5113,2022-02,61
5113,2022-03,49
5113,2022-04,36
5113,2022-05,40
5113,2022-06,17
5113,2022-07,15
5113,2022-08,23
5113,2022-09,16
5113,2022-10,18
5113,2022-11,13
5113,2022-12,55
5113,2023-01,114
5113,2023-02,76
5113,2023-03,49
5113,2023-04,21
5113,2023-05,21
5113,2023-06,20
5113,2023-07,8
5113,2023-08,17
5113,2023-09,18
5113,2023-10,14
5113,2023-11,6
5113,2023-12,20
5113,2024-01,58
5113,2024-02,59
5113,2024-03,36
5113,2024-04,19
5113,2024-05,18
5113,2024-06,11
5113,2024-07,9
5113,2024-08,8
5113,2024-09,15
5113,2024-10,19
5113,2024-11,13
5113,2024-12,31
5113,2025-01,64
5113,2025-02,53
5113,2025-03,44
5113,2025-04,21
5113,2025-05,9
5113,2025-06,10
5113,2025-07,8
5113,2025-08,21
5113,2025-09,21
5113,2025-10,10
5113,2025-11,18
5113,2025-12,31
5120,2020-01,836
5120,2020-02,844
5120,2020-03,579
5120,2020-04,273
5120,2020-05,295
5120,2020-06,384
5120,2020-07,355
5120,2020-08,400
5120,2020-09,491
5120,2020-10,453
5120,2020-11,268
5120,2020-12,221
5120,2021-01,351
5120,2021-02,442
5120,2021-03,551
5120,2021-04,706
5120,2021-05,792
5120,2021-06,753
5120,2021-07,530
5120,2021-08,772
5120,2021-09,903
5120,2021-10,1087
5120,2021-11,889
5120,2021-12,711
5120,2022-01,795
5120,2022-02,1140
5120,2022-03,1636
5120,2022-04,1270
5120,2022-05,1283
5120,2022-06,964
5120,2022-07,797
5120,2022-08,1164
5120,2022-09,1016
5120,2022-10,813
5120,2022-11,744
5120,2022-12,611
5120,2023-01,966
5120,2023-02,891
5120,2023-03,1177
5120,2023-04,997
5120,2023-05,1138
5120,2023-06,742
5120,2023-07,609
5120,2023-08,780
5120,2023-09,759
5120,2023-10,717
5120,2023-11,605
5120,2023-12,396
5120,2024-01,786
5120,2024-02,795
5120,2024-03,807
5120,2024-04,839
5120,2024-05,749
5120,2024-06,627
5120,2024-07,528
5120,2024-08,663
5120,2024-09,637
5120,2024-10,608
5120,2024-11,515
5120,2024-12,394
5120,2025-01,748
5120,2025-02,705
5120,2025-03,789
5120,2025-04,747
5120,2025-05,678
5120,2025-06,527
5120,2025-07,440
5120,2025-08,603
5120,2025-09,614
5120,2025-10,563
5120,2025-11,491
5120,2025-12,391
5131,2020-01,559
5131,2020-02,620
5131,2020-03,277
5131,2020-04,66
5131,2020-05,120
5131,2020-06,198
5131,2020-07,217
5131,2020-08,230
5131,2020-09,226
5131,2020-10,194
5131,2020-11,66
5131,2020-12,30
5131,2021-01,122
5131,2021-02,218
5131,2021-03,262
5131,2021-04,357
5131,2021-05,486
5131,2021-06,484
5131,2021-07,506
5131,2021-08,577
5131,2021-09,604
5131,2021-10,652
5131,2021-11,661
5131,2021-12,328
5131,2022-01,427
5131,2022-02,859
5131,2022-03,1143
5131,2022-04,919
5131,2022-05,943
5131,2022-06,572
5131,2022-07,526
5131,2022-08,922
5131,2022-09,624
5131,2022-10,542
5131,2022-11,497
5131,2022-12,391
5131,2023-01,639
5131,2023-02,741
5131,2023-03,774
5131,2023-04,741
5131,2023-05,770
5131,2023-06,447
5131,2023-07,461
5131,2023-08,606
5131,2023-09,469
5131,2023-10,435
5131,2023-11,317
5131,2023-12,255
5131,2024-01,404
5131,2024-02,530
5131,2024-03,521
5131,2024-04,581
5131,2024-05,487
5131,2024-06,361
5131,2024-07,333
5131,2024-08,489
5131,2024-09,419
5131,2024-10,311
5131,2024-11,270
5131,2024-12,221
5131,2025-01,400
5131,2025-02,446
5131,2025-03,460
5131,2025-04,462
5131,2025-05,358
5131,2025-06,235
5131,2025-07,339
5131,2025-08,432
5131,2025-09,318
5131,2025-10,295
5131,2025-11,267
5131,2025-12,217
5132,2020-01,107
5132,2020-02,125
5132,2020-03,55
5132,2020-04,7
5132,2020-05,22
5132,2020-06,34
5132,2020-07,56
5132,2020-08,83
5132,2020-09,68
5132,2020-10,83
5132,2020-11,14
5132,2020-12,6
5132,2021-01,19
5132,2021-02,53
5132,2021-03,64
5132,2021-04,90
5132,2021-05,98
5132,2021-06,144
5132,2021-07,103
5132,2021-08,160
5132,2021-09,146
5132,2021-10,163
5132,2021-11,175
5132,2021-12,84
5132,2022-01,87
5132,2022-02,212
5132,2022-03,287
5132,2022-04,249
5132,2022-05,260
5132,2022-06,166
5132,2022-07,162
5132,2022-08,247
5132,2022-09,169
5132,2022-10,123
5132,2022-11,130
5132,2022-12,90
5132,2023-01,142
5132,2023-02,155
5132,2023-03,161
5132,2023-04,161
5132,2023-05,210
5132,2023-06,96
5132,2023-07,97
5132,2023-08,134
5132,2023-09,96
5132,2023-10,90
5132,2023-11,74
5132,2023-12,43
5132,2024-01,115
5132,2024-02,98
5132,2024-03,124
5132,2024-04,149
5132,2024-05,115
5132,2024-06,106
5132,2024-07,101
5132,2024-08,120
5132,2024-09,96
5132,2024-10,88
5132,2024-11,70
5132,2024-12,65
5132,2025-01,148
5132,2025-02,145
5132,2025-03,161
5132,2025-04,131
5132,2025-05,93
5132,2025-06,68
5132,2025-07,91
5132,2025-08,114
5132,2025-09,95
5132,2025-10,77
5132,2025-11,59
5132,2025-12,56
5141,2020-01,119
5141,2020-02,107
5141,2020-03,67
5141,2020-04,24
5141,2020-05,57
5141,2020-06,63
5141,2020-07,74
5141,2020-08,119
5141,2020-09,97
5141,2020-10,86
5141,2020-11,48
5141,2020-12,34
5141,2021-01,43
5141,2021-02,62
5141,2021-03,85
5141,2021-04,94
5141,2021-05,104
5141,2021-06,100
5141,2021-07,104
5141,2021-08,148
5141,2021-09,133
5141,2021-10,120
5141,2021-11,112
5141,2021-12,74
5141,2022-01,99
5141,2022-02,119
5141,2022-03,169
5141,2022-04,136
5141,2022-05,169
5141,2022-06,129
5141,2022-07,112
5141,2022-08,169
5141,2022-09,114
5141,2022-10,102
5141,2022-11,93
5141,2022-12,57
5141,2023-01,112
5141,2023-02,87
5141,2023-03,111
5141,2023-04,109
5141,2023-05,99
5141,2023-06,91
5141,2023-07,79
5141,2023-08,112
5141,2023-09,100
5141,2023-10,93
5141,2023-11,73
5141,2023-12,41
5141,2024-01,81
5141,2024-02,92
5141,2024-03,93
5141,2024-04,87
5141,2024-05,87
5141,2024-06,84
5141,2024-07,75
5141,2024-08,93
5141,2024-09,94
5141,2024-10,67
5141,2024-11,61
5141,2024-12,40
5141,2025-01,67
5141,2025-02,40
5141,2025-03,75
5141,2025-04,69
5141,2025-05,54
5141,2025-06,75
5141,2025-07,68
5141,2025-08,80
5141,2025-09,79
5141,2025-10,78
5141,2025-11,59
5141,2025-12,45
5142,2020-01,24
5142,2020-02,27
5142,2020-03,20
5142,2020-04,6
5142,2020-05,14
5142,2020-06,16
5142,2020-07,27
5142,2020-08,22
5142,2020-09,20
5142,2020-10,25
5142,2020-11,9
5142,2020-12,15
5142,2021-01,18
5142,2021-02,10
5142,2021-03,38
5142,2021-04,34
5142,2021-05,35
5142,2021-06,32
5142,2021-07,18
5142,2021-08,42
5142,2021-09,30
5142,2021-10,36
5142,2021-11,36
5142,2021-12,24
5142,2022-01,27
5142,2022-02,32
5142,2022-03,55
5142,2022-04,26
5142,2022-05,40
5142,2022-06,31
5142,2022-07,17
5142,2022-08,33
5142,2022-09,18
5142,2022-10,13
5142,2022-11,19
5142,2022-12,12
5142,2023-01,29
5142,2023-02,36
5142,2023-03,34
5142,2023-04,17
5142,2023-05,27
5142,2023-06,23
5142,2023-07,26
5142,2023-08,23
5142,2023-09,21
5142,2023-10,12
5142,2023-11,25
5142,2023-12,12
5142,2024-01,16
5142,2024-02,22
5142,2024-03,22
5142,2024-04,34
5142,2024-05,22
5142,2024-06,29
5142,2024-07,15
5142,2024-08,36
5142,2024-09,28
5142,2024-10,17
5142,2024-11,25
5142,2024-12,18
5142,2025-01,24
5142,2025-02,30
5142,2025-03,24
5142,2025-04,35
5142,2025-05,23
5142,2025-06,20
5142,2025-07,19
5142,2025-08,26
5142,2025-09,15
5142,2025-10,23
5142,2025-11,17
5142,2025-12,13
5143,2020-01,32
5143,2020-02,32
5143,2020-03,26
5143,2020-04,2
5143,2020-05,12
5143,2020-06,9
5143,2020-07,11
5143,2020-08,16
5143,2020-09,28
5143,2020-10,23
5143,2020-11,20
5143,2020-12,15
5143,2021-01,25
5143,2021-02,24
5143,2021-03,24
5143,2021-04,32
5143,2021-05,25
5143,2021-06,34
5143,2021-07,36
5143,2021-08,49
5143,2021-09,61
5143,2021-10,37
5143,2021-11,44
5143,2021-12,50
5143,2022-01,55
5143,2022-02,52
5143,2022-03,47
5143,2022-04,36
5143,2022-05,52
5143,2022-06,41
5143,2022-07,37
5143,2022-08,62
5143,2022-09,37
5143,2022-10,49
5143,2022-11,35
5143,2022-12,30
5143,2023-01,52
5143,2023-02,37
5143,2023-03,42
5143,2023-04,42
5143,2023-05,51
5143,2023-06,31
5143,2023-07,25
5143,2023-08,55
5143,2023-09,49
5143,2023-10,36
5143,2023-11,34
5143,2023-12,20
5143,2024-01,47
5143,2024-02,35
5143,2024-03,33
5143,2024-04,22
5143,2024-05,32
5143,2024-06,30
5143,2024-07,27
5143,2024-08,57
5143,2024-09,37
5143,2024-10,35
5143,2024-11,30
5143,2024-12,26
5143,2025-01,40
5143,2025-02,41
5143,2025-03,38
5143,2025-04,26
5143,2025-05,19
5143,2025-06,20
5143,2025-07,14
5143,2025-08,40
5143,2025-09,35
5143,2025-10,44
5143,2025-11,30
5143,2025-12,32
5144,2020-01,14
5144,2020-02,14
5144,2020-03,10
5144,2020-04,5
5144,2020-05,8
5144,2020-06,6
5144,2020-07,3
5144,2020-08,3
5144,2020-09,6
5144,2020-10,6
5144,2020-11,5
5144,2020-12,5
5144,2021-01,14
5144,2021-02,4
5144,2021-03,8
5144,2021-04,7
5144,2021-05,12
5144,2021-06,10
5144,2021-07,7
5144,2021-08,8
5144,2021-09,12
5144,2021-10,13
5144,2021-11,17
5144,2021-12,10
5144,2022-01,21
5144,2022-02,17
5144,2022-03,19
5144,2022-04,9
5144,2022-05,15
5144,2022-06,10
5144,2022-07,9
5144,2022-08,16
5144,2022-09,6
5144,2022-10,12
5144,2022-11,12
5144,2022-12,6
5144,2023-01,16
5144,2023-02,8
5144,2023-03,10
5144,2023-04,8
5144,2023-05,12
5144,2023-06,8
5144,2023-07,7
5144,2023-08,19
5144,2023-09,12
5144,2023-10,3
5144,2023-11,9
5144,2023-12,1
5144,2024-01,12
5144,2024-02,14
5144,2024-03,10
5144,2024-04,12
5144,2024-05,4
5144,2024-06,9
5144,2024-07,9
5144,2024-08,6
5144,2024-09,6
5144,2024-10,5
5144,2024-11,7
5144,2024-12,6
5144,2025-01,7
5144,2025-02,14
5144,2025-03,10
5144,2025-04,11
5144,2025-05,15
5144,2025-06,11
5144,2025-07,9
5144,2025-08,17
5144,2025-09,14
5144,2025-10,8
5144,2025-11,10
5144,2025-12,9
5149,2020-01,56
5149,2020-02,59
5149,2020-03,25
5149,2020-04,9
5149,2020-05,13
5149,2020-06,27
5149,2020-07,21
5149,2020-08,34
5149,2020-09,35
5149,2020-10,22
5149,2020-11,14
5149,2020-12,18
5149,2021-01,20
5149,2021-02,22
5149,2021-03,27
5149,2021-04,22
5149,2021-05,33
5149,2021-06,43
5149,2021-07,27
5149,2021-08,72
5149,2021-09,52
5149,2021-10,36
5149,2021-11,47
5149,2021-12,39
5149,2022-01,52
5149,2022-02,46
5149,2022-03,52
5149,2022-04,43
5149,2022-05,49
5149,2022-06,47
5149,2022-07,47
5149,2022-08,51
5149,2022-09,54
5149,2022-10,49
5149,2022-11,38
5149,2022-12,37
5149,2023-01,53
5149,2023-02,34
5149,2023-03,61
5149,2023-04,52
5149,2023-05,59
5149,2023-06,30
5149,2023-07,35
5149,2023-08,71
5149,2023-09,35
5149,2023-10,50
5149,2023-11,39
5149,2023-12,17
5149,2024-01,67
5149,2024-02,50
5149,2024-03,57
5149,2024-04,61
5149,2024-05,49
5149,2024-06,52
5149,2024-07,36
5149,2024-08,45
5149,2024-09,57
5149,2024-10,39
5149,2024-11,40
5149,2024-12,14
5149,2025-01,39
5149,2025-02,27
5149,2025-03,38
5149,2025-04,46
5149,2025-05,49
5149,2025-06,31
5149,2025-07,29
5149,2025-08,31
5149,2025-09,60
5149,2025-10,41
5149,2025-11,45
5149,2025-12,21
5151,2020-01,32
5151,2020-02,42
5151,2020-03,27
5151,2020-04,15
5151,2020-05,24
5151,2020-06,19
5151,2020-07,19
5151,2020-08,21
5151,2020-09,38
5151,2020-10,38
5151,2020-11,18
5151,2020-12,36
5151,2021-01,23
5151,2021-02,31
5151,2021-03,39
5151,2021-04,36
5151,2021-05,58
5151,2021-06,53
5151,2021-07,36
5151,2021-08,50
5151,2021-09,69
5151,2021-10,84
5151,2021-11,85
5151,2021-12,65
5151,2022-01,63
5151,2022-02,93
5151,2022-03,82
5151,2022-04,87
5151,2022-05,119
5151,2022-06,81
5151,2022-07,40
5151,2022-08,87
5151,2022-09,115
5151,2022-10,60
5151,2022-11,60
5151,2022-12,34
5151,2023-01,68
5151,2023-02,54
5151,2023-03,87
5151,2023-04,73
5151,2023-05,91
5151,2023-06,50
5151,2023-07,64
5151,2023-08,51
5151,2023-09,59
5151,2023-10,55
5151,2023-11,39
5151,2023-12,35
5151,2024-01,58
5151,2024-02,50
5151,2024-03,44
5151,2024-04,51
5151,2024-05,42
5151,2024-06,43
5151,2024-07,34
5151,2024-08,41
5151,2024-09,60
5151,2024-10,55
5151,2024-11,43
5151,2024-12,42
5151,2025-01,43
5151,2025-02,55
5151,2025-03,62
5151,2025-04,139
5151,2025-05,58
5151,2025-06,42
5151,2025-07,37
5151,2025-08,57
5151,2025-09,54
5151,2025-10,62
5151,2025-11,35
5151,2025-12,40
5152,2020-01,395
5152,2020-02,522
5152,2020-03,349
5152,2020-04,227
5152,2020-05,207
5152,2020-06,227
5152,2020-07,129
5152,2020-08,186
5152,2020-09,286
5152,2020-10,258
5152,2020-11,233
5152,2020-12,226
5152,2021-01,294
5152,2021-02,367
5152,2021-03,350
5152,2021-04,316
5152,2021-05,333
5152,2021-06,268
5152,2021-07,165
5152,2021-08,237
5152,2021-09,319
5152,2021-10,400
5152,2021-11,368
5152,2021-12,443
5152,2022-01,552
5152,2022-02,579
5152,2022-03,673
5152,2022-04,498
5152,2022-05,519
5152,2022-06,434
5152,2022-07,270
5152,2022-08,428
5152,2022-09,438
5152,2022-10,409
5152,2022-11,363
5152,2022-12,400
5152,2023-01,516
5152,2023-02,549
5152,2023-03,599
5152,2023-04,543
5152,2023-05,622
5152,2023-06,330
5152,2023-07,209
5152,2023-08,346
5152,2023-09,376
5152,2023-10,364
5152,2023-11,324
5152,2023-12,331
5152,2024-01,449
5152,2024-02,570
5152,2024-03,483
5152,2024-04,415
5152,2024-05,312
5152,2024-06,249
5152,2024-07,188
5152,2024-08,228
5152,2024-09,333
5152,2024-10,356
5152,2024-11,290
5152,2024-12,328
5152,2025-01,513
5152,2025-02,438
5152,2025-03,493
5152,2025-04,370
5152,2025-05,318
5152,2025-06,229
5152,2025-07,161
5152,2025-08,263
5152,2025-09,317
5152,2025-10,352
5152,2025-11,276
5152,2025-12,273
5161,2020-01,8
5161,2020-02,34
5161,2020-03,11
5161,2020-04,10
5161,2020-05,11
5161,2020-06,8
5161,2020-07,5
5161,2020-08,4
5161,2020-09,7
5161,2020-10,11
5161,2020-11,5
5161,2020-12,5
5161,2021-01,7
5161,2021-02,40
5161,2021-03,12
5161,2021-04,23
5161,2021-05,12
5161,2021-06,7
5161,2021-07,6
5161,2021-08,28
5161,2021-09,5
5161,2021-10,15
5161,2021-11,9
5161,2021-12,2
5161,2022-01,11
5161,2022-02,9
5161,2022-03,29
5161,2022-04,23
5161,2022-05,12
5161,2022-06,18
5161,2022-07,5
5161,2022-08,15
5161,2022-09,11
5161,2022-10,39
5161,2022-11,23
5161,2022-12,34
5161,2023-01,15
5161,2023-02,20
5161,2023-03,13
5161,2023-04,18
5161,2023-05,13
5161,2023-06,6
5161,2023-07,6
5161,2023-08,6
5161,2023-09,6
5161,2023-10,4
5161,2023-11,10
5161,2023-12,6
5161,2024-01,20
5161,2024-02,12
5161,2024-03,5
5161,2024-04,7
5161,2024-05,7
5161,2024-06,3
5161,2024-07,5
5161,2024-08,6
5161,2024-09,7
5161,2024-10,13
5161,2024-11,6
5161,2024-12,50
5161,2025-01,10
5161,2025-02,35
5161,2025-03,67
5161,2025-04,21
5161,2025-05,6
5161,2025-06,7
5161,2025-07,6
5161,2025-08,16
5161,2025-09,36
5161,2025-10,37
5161,2025-11,8
5161,2025-12,4
5169,2020-01,35
5169,2020-02,71
5169,2020-03,37
5169,2020-04,63
5169,2020-05,62
5169,2020-06,6
5169,2020-07,54
5169,2020-08,1
5169,2020-09,58
5169,2020-10,59
5169,2020-11,52
5169,2020-12,55
5169,2021-01,56
5169,2021-02,56
5169,2021-03,69
5169,2021-04,9
5169,2021-05,64
5169,2021-06,70
5169,2021-07,4
5169,2021-08,58
5169,2021-09,68
5169,2021-10,80
5169,2021-11,8
5169,2021-12,75
5169,2022-01,84
5169,2022-02,71
5169,2022-03,20
5169,2022-04,29
5169,2022-05,103
5169,2022-06,21
5169,2022-07,13
5169,2022-08,7
5169,2022-09,9
5169,2022-10,72
5169,2022-11,12
5169,2022-12,8
5169,2023-01,83
5169,2023-02,76
5169,2023-03,105
5169,2023-04,2
5169,2023-05,68
5169,2023-06,30
5169,2023-07,22
5169,2023-08,8
5169,2023-09,4
5169,2023-10,5
5169,2023-11,2
5169,2023-12,35
5169,2024-01,1
5169,2024-02,75
5169,2024-03,70
5169,2024-04,4
5169,2024-05,5
5169,2024-06,2
5169,2024-07,20
5169,2024-08,7
5169,2024-09,10
5169,2024-10,6
5169,2024-11,12
5169,2024-12,9
5169,2025-01,26
5169,2025-02,16
5169,2025-03,17
5169,2025-04,14
5169,2025-05,15
5169,2025-06,11
5169,2025-07,11
5169,2025-08,25
5169,2025-09,17
5169,2025-10,3
5169,2025-11,4
5169,2025-12,5
5221,2020-01,102
5221,2020-02,73
5221,2020-03,60
5221,2020-04,33
5221,2020-05,33
5221,2020-06,54
5221,2020-07,48
5221,2020-08,79
5221,2020-09,70
5221,2020-10,66
5221,2020-11,46
5221,2020-12,52
5221,2021-01,53
5221,2021-02,74
5221,2021-03,105
5221,2021-04,82
5221,2021-05,104
5221,2021-06,93
5221,2021-07,99
5221,2021-08,95
5221,2021-09,129
5221,2021-10,125
5221,2021-11,126
5221,2021-12,111
5221,2022-01,155
5221,2022-02,167
5221,2022-03,216
5221,2022-04,150
5221,2022-05,163
5221,2022-06,130
5221,2022-07,125
5221,2022-08,181
5221,2022-09,196
5221,2022-10,210
5221,2022-11,148
5221,2022-12,155
5221,2023-01,184
5221,2023-02,135
5221,2023-03,164
5221,2023-04,131
5221,2023-05,110
5221,2023-06,121
5221,2023-07,78
5221,2023-08,97
5221,2023-09,97
5221,2023-10,113
5221,2023-11,81
5221,2023-12,58
5221,2024-01,95
5221,2024-02,108
5221,2024-03,88
5221,2024-04,100
5221,2024-05,66
5221,2024-06,93
5221,2024-07,72
5221,2024-08,78
5221,2024-09,114
5221,2024-10,92
5221,2024-11,89
5221,2024-12,76
5221,2025-01,124
5221,2025-02,107
5221,2025-03,126
5221,2025-04,95
5221,2025-05,94
5221,2025-06,69
5221,2025-07,88
5221,2025-08,98
5221,2025-09,90
5221,2025-10,81
5221,2025-11,74
5221,2025-12,74
5222,2020-01,749
5222,2020-02,639
5222,2020-03,431
5222,2020-04,186
5222,2020-05,151
5222,2020-06,190
5222,2020-07,219
5222,2020-08,307
5222,2020-09,293
5222,2020-10,314
5222,2020-11,276
5222,2020-12,210
5222,2021-01,303
5222,2021-02,458
5222,2021-03,670
5222,2021-04,503
5222,2021-05,459
5222,2021-06,419
5222,2021-07,379
5222,2021-08,608
5222,2021-09,688
5222,2021-10,738
5222,2021-11,874
5222,2021-12,823
5222,2022-01,904
5222,2022-02,1114
5222,2022-03,1354
5222,2022-04,1112
5222,2022-05,1273
5222,2022-06,1004
5222,2022-07,916
5222,2022-08,1135
5222,2022-09,1075
5222,2022-10,1142
5222,2022-11,859
5222,2022-12,793
5222,2023-01,1038
5222,2023-02,1139
5222,2023-03,1372
5222,2023-04,1070
5222,2023-05,1255
5222,2023-06,830
5222,2023-07,706
5222,2023-08,892
5222,2023-09,754
5222,2023-10,709
5222,2023-11,658
5222,2023-12,492
5222,2024-01,947
5222,2024-02,913
5222,2024-03,879
5222,2024-04,1006
5222,2024-05,687
5222,2024-06,495
5222,2024-07,493
5222,2024-08,712
5222,2024-09,630
5222,2024-10,723
5222,2024-11,587
5222,2024-12,487
5222,2025-01,897
5222,2025-02,876
5222,2025-03,838
5222,2025-04,810
5222,2025-05,625
5222,2025-06,407
5222,2025-07,522
5222,2025-08,674
5222,2025-09,602
5222,2025-10,653
5222,2025-11,512
5222,2025-12,496
5223,2020-01,1372
5223,2020-02,1370
5223,2020-03,816
5223,2020-04,299
5223,2020-05,368
5223,2020-06,446
5223,2020-07,459
5223,2020-08,683
5223,2020-09,672
5223,2020-10,687
5223,2020-11,461
5223,2020-12,466
5223,2021-01,746
5223,2021-02,844
5223,2021-03,1101
5223,2021-04,1117
5223,2021-05,1073
5223,2021-06,887
5223,2021-07,707
5223,2021-08,1116
5223,2021-09,1310
5223,2021-10,1381
5223,2021-11,1233
5223,2021-12,1094
5223,2022-01,1545
5223,2022-02,1648
5223,2022-03,2249
5223,2022-04,1824
5223,2022-05,1786
5223,2022-06,1126
5223,2022-07,980
5223,2022-08,1678
5223,2022-09,1411
5223,2022-10,1319
5223,2022-11,1138
5223,2022-12,977
5223,2023-01,1359
5223,2023-02,1371
5223,2023-03,1950
5223,2023-04,1542
5223,2023-05,1530
5223,2023-06,928
5223,2023-07,1243
5223,2023-08,1494
5223,2023-09,1183
5223,2023-10,788
5223,2023-11,905
5223,2023-12,709
5223,2024-01,1117
5223,2024-02,1159
5223,2024-03,1241
5223,2024-04,1155
5223,2024-05,863
5223,2024-06,577
5223,2024-07,687
5223,2024-08,826
5223,2024-09,829
5223,2024-10,756
5223,2024-11,658
5223,2024-12,561
5223,2025-01,1040
5223,2025-02,1112
5223,2025-03,1265
5223,2025-04,1102
5223,2025-05,789
5223,2025-06,505
5223,2025-07,518
5223,2025-08,837
5223,2025-09,828
5223,2025-10,721
5223,2025-11,562
5223,2025-12,551
5224,2020-01,27
5224,2020-02,37
5224,2020-03,26
5224,2020-05,1
5224,2020-06,20
5224,2020-07,19
5224,2020-08,15
5224,2020-09,21
5224,2020-10,17
5224,2020-11,15
5224,2020-12,11
5224,2021-01,12
5224,2021-02,28
5224,2021-03,43
5224,2021-04,43
5224,2021-05,28
5224,2021-06,24
5224,2021-07,27
5224,2021-08,46
5224,2021-09,66
5224,2021-10,45
5224,2021-11,55
5224,2021-12,34
5224,2022-01,45
5224,2022-02,55
5224,2022-03,74
5224,2022-04,63
5224,2022-05,45
5224,2022-06,29
5224,2022-07,31
5224,2022-08,35
5224,2022-09,39
5224,2022-10,18
5224,2022-11,10
5224,2022-12,3
5224,2023-01,8
5224,2023-02,15
5224,2023-03,27
5224,2023-04,17
5224,2023-05,12
5224,2023-06,12
5224,2023-07,7
5224,2023-08,15
5224,2023-09,9
5224,2023-10,13
5224,2023-11,15
5224,2023-12,11
5224,2024-01,15
5224,2024-02,16
5224,2024-03,4
5224,2024-04,13
5224,2024-05,7
5224,2024-06,9
5224,2024-07,4
5224,2024-08,3
5224,2024-09,9
5224,2024-10,8
5224,2024-11,6
5224,2024-12,7
5224,2025-01,8
5224,2025-02,7
5224,2025-03,16
5224,2025-04,14
5224,2025-05,11
5224,2025-06,4
