inr,expband,fresh,n,ws,wh
580x,3-5,1,373.0,27057.489636000002,151.0
580x,6-10,0,84.0,5475.619899,17.0
580x,6-10,1,372.0,27656.359572,160.0
580x,na,0,58.0,1506.5799731999998,0.0
580x,na,1,46.0,1049.3899799,0.0
581a,0-2,0,66.0,4594.689984,30.0
581a,0-2,1,398.0,28678.929818,182.0
581a,11-20,0,171.0,14408.409927,114.0
581a,11-20,1,601.0,48986.37968,363.0
581a,21+,0,39.0,3268.899965,32.0
581a,21+,1,230.0,18901.149937,140.0
581a,3-5,0,133.0,9858.129897,66.0
581a,3-5,1,337.0,27108.199718,222.0
581a,6-10,0,210.0,16972.839864,129.0
581a,6-10,1,489.0,40350.329595,323.0
581b,0-2,1,89.0,3552.799999,0.0
581b,3-5,0,18.0,851.749989,0.0
581b,3-5,1,50.0,2027.599982,0.0
581b,6-10,0,13.0,562.749994,0.0
581b,6-10,1,72.0,3796.5100540000003,13.0
581c,0-2,0,128.0,9871.4497505,97.0
581c,0-2,1,287.0,24782.239225999998,255.0
581c,11-20,0,522.0,45693.958478,455.0
581c,11-20,1,1059.0,92629.77726,908.0
581c,21+,0,853.0,72422.797863,654.0
581c,21+,1,1383.0,113218.177069,1026.0
581c,3-5,0,218.0,19376.249366,213.0
581c,3-5,1,365.0,32375.608944,346.0
581c,6-10,0,342.0,30169.358989,319.0
581c,6-10,1,634.0,56521.02832599999,598.0
581c,na,1,14.0,1259.299958,14.0
581d,0-2,0,24.0,1296.9800300000002,10.0
581d,0-2,1,120.0,10613.34001,112.0
581d,11-20,0,54.0,4714.890058,49.0
581d,11-20,1,370.0,32603.709674,318.0
581d,21+,0,88.0,7931.460016000001,83.0
581d,21+,1,247.0,21699.439792,203.0
581d,3-5,0,48.0,4329.120096000001,48.0
581d,3-5,1,150.0,13341.470003,142.0
581d,6-10,0,86.0,7754.1801270000005,86.0
581d,6-10,1,295.0,26283.41983,275.0
581e,0-2,1,19.0,1364.649998,14.0
581e,11-20,0,12.0,478.020012,0.0
581e,11-20,1,112.0,7438.149976000001,44.0
581e,21+,1,25.0,1910.969974,13.0
581e,3-5,1,31.0,2102.5100030000003,16.0
581e,6-10,1,74.0,5508.519972,41.0
581x,0-2,0,2078.0,94833.0303841,402.0
581x,0-2,1,2694.0,167230.529365,1046.0
581x,11-20,0,450.0,35564.7594864,256.0
581x,11-20,1,1470.0,117464.2784987,961.0
581x,21+,0,125.0,10461.199849,93.0
581x,21+,1,318.0,27626.949454999998,258.0
581x,3-5,0,488.0,35463.329659,254.0
581x,3-5,1,1334.0,103358.239042,816.0
581x,6-10,0,646.0,51300.799293000004,374.0
581x,6-10,1,1892.0,149426.968363,1221.0
581x,na,0,51.0,2994.6099083,32.0
581x,na,1,69.0,4450.1598539999995,44.0
582a,0-2,0,16.0,1221.759976,8.0
582a,0-2,1,240.0,17307.789836,114.0
582a,11-20,0,532.0,39805.989672,234.0
582a,11-20,1,1590.0,124293.72872,824.0
582a,21+,0,1923.0,147496.82892600002,977.0
582a,21+,1,3424.0,264929.8883111,1935.0
582a,3-5,0,94.0,6965.799868000001,50.0
582a,3-5,1,439.0,32567.289775999998,240.0
582a,6-10,0,212.0,16926.739835,127.0
582a,6-10,1,787.0,62086.719429000004,470.0
582b,0-2,0,360.0,19119.829888199998,62.0
582b,0-2,1,1124.0,69438.7193325,273.0
582b,11-20,0,935.0,62873.5594006,257.0
582b,11-20,1,2679.0,189700.2686064,1046.0
582b,21+,0,4244.0,275027.88903406,1210.0
582b,21+,1,7119.0,468905.21872399,2560.0
582b,3-5,0,447.0,28110.899757,116.0
582b,3-5,1,1363.0,92588.69922000001,506.0
582b,6-10,0,889.0,58789.1093259,266.0
582b,6-10,1,2405.0,170870.8188128,990.0
582b,na,1,12.0,693.5999879999999,0.0
582c,0-2,0,450.0,17128.63996565,32.0
582c,0-2,1,1156.0,59383.849965400004,206.0
582c,11-20,0,126.0,7313.709966,15.0
582c,11-20,1,317.0,19406.270006,59.0
582c,21+,0,140.0,8171.8599864,22.0
582c,21+,1,231.0,13768.649934,43.0
582c,3-5,0,384.0,19851.099907300002,56.0
582c,3-5,1,921.0,53005.630073,203.0
582c,6-10,0,429.0,25358.829832,80.0
582c,6-10,1,911.0,55318.070092,226.0
582d,0-2,1,25.0,1249.6999609999998,0.0
582d,3-5,1,11.0,566.049984,0.0
582d,6-10,0,14.0,739.449981,0.0
582d,6-10,1,36.0,1962.549934,5.0
582e,21+,0,14.0,324.4000091,0.0
582f,0-2,0,151.0,5259.7900895,0.0
582f,0-2,1,372.0,20709.380300999997,78.0
582f,11-20,0,30.0,1890.100021,7.0
582f,11-20,1,59.0,3841.54004,24.0
582f,21+,0,65.0,3570.0700269999998,13.0
582f,21+,1,59.0,3006.69998,10.0
582f,3-5,0,100.0,5362.73009,19.0
582f,3-5,1,273.0,17871.610292,107.0
582f,6-10,0,163.0,8897.180140999999,31.0
582f,6-10,1,334.0,22052.480209,133.0
582g,0-2,0,111.0,3967.8699984600003,5.0
582g,0-2,1,591.0,28129.5099836,86.0
582g,11-20,0,36.0,2060.019965,6.0
582g,11-20,1,172.0,9934.4900385,44.0
582g,3-5,0,105.0,4572.6599773,10.0
582g,3-5,1,404.0,23244.3199806,98.0
582g,6-10,0,142.0,7774.499953300001,26.0
582g,6-10,1,593.0,34582.77001056,171.0
582x,0-2,0,3333.0,130077.23066331001,305.0
582x,0-2,1,4768.0,224669.2502956,728.0
582x,11-20,0,1333.0,85530.0794666,328.0
582x,11-20,1,2865.0,191164.929202,991.0
582x,21+,0,514.0,35756.51986,161.0
582x,21+,1,1226.0,87630.09959,508.0
582x,3-5,0,580.0,31402.6399274,118.0
582x,3-5,1,1421.0,85630.66986338,385.0
582x,6-10,0,837.0,52330.8096795,200.0
582x,6-10,1,1851.0,118282.0596854,562.0
582x,na,0,130.0,3483.5399306,0.0
582x,na,1,114.0,3571.1799249,7.0
589z,0-2,0,27.0,971.570018,0.0
589z,0-2,1,29.0,2193.739994,17.0
589z,11-20,0,23.0,1309.599971,6.0
589z,11-20,1,112.0,6297.9199648,26.0
589z,3-5,1,11.0,635.799989,0.0
589z,6-10,1,39.0,2604.889988,10.0
589z,na,0,22.0,474.6799801,0.0
589z,na,1,32.0,1031.8699784,0.0
620z,11-20,1,53.0,4180.730004,34.0
620z,21+,1,15.0,1364.9100239999998,15.0
620z,6-10,1,17.0,1261.790027,7.0
621a,0-2,1,44.0,3080.790053,16.0
621a,11-20,0,58.0,3101.3800535,11.0
621a,11-20,1,414.0,28052.4401584,183.0
621a,21+,0,360.0,20933.3200767,140.0
621a,21+,1,1156.0,69215.4802172,458.0
621a,3-5,1,40.0,2999.480035,21.0
621a,6-10,1,70.0,5457.830063,41.0
621b,11-20,0,93.0,2828.2800462,0.0
621b,11-20,1,201.0,6789.5100933,17.0
621b,21+,0,641.0,23438.4201522,99.0
621b,21+,1,1207.0,38738.5902092,152.0
621b,3-5,1,24.0,675.4100131,0.0
621b,6-10,0,23.0,932.9600206,0.0
621b,6-10,1,31.0,855.9300107,0.0
621b,na,0,44.0,538.100003,0.0
621b,na,1,118.0,1923.270004,0.0
621c,0-2,0,20.0,339.27,0.0
621c,0-2,1,25.0,505.80000060000003,0.0
621c,3-5,0,14.0,357.23,0.0
621c,3-5,1,22.0,760.0400106,0.0
621c,6-10,0,30.0,646.6300000000001,0.0
621c,6-10,1,84.0,2038.110012,0.0
621d,11-20,0,30.0,613.9900006,0.0
621d,11-20,1,84.0,2058.7199953,0.0
621e,0-2,0,11.0,443.410011,0.0
621e,0-2,1,42.0,2721.73005,15.0
621e,11-20,1,10.0,463.35001,0.0
621e,3-5,1,51.0,3045.220029,12.0
621e,6-10,0,15.0,791.850021,0.0
621e,6-10,1,95.0,5640.020002,21.0
621f,0-2,0,23.0,846.7300130000001,0.0
621f,0-2,1,99.0,3283.170011,0.0
621f,11-20,0,54.0,2429.190025,5.0
621f,11-20,1,141.0,5222.580026,5.0
621f,21+,0,11.0,403.210006,0.0
621f,21+,1,11.0,483.609996,0.0
621f,3-5,0,38.0,1395.1000210000002,0.0
621f,3-5,1,78.0,2480.000007,0.0
621f,6-10,0,69.0,2388.2100385,0.0
621f,6-10,1,192.0,6532.380021800001,5.0
621x,0-2,0,281.0,8368.6701025,11.0
621x,0-2,1,260.0,13399.4901817,51.0
621x,11-20,0,65.0,2437.930019,7.0
621x,11-20,1,273.0,14787.9200489,83.0
621x,21+,0,46.0,3454.120039,27.0
621x,21+,1,131.0,6988.7800258,44.0
621x,3-5,0,33.0,1091.1800175,0.0
621x,3-5,1,80.0,4806.630046,21.0
621x,6-10,0,39.0,1640.330038,0.0
621x,6-10,1,165.0,8101.120084200001,25.0
621x,na,1,44.0,1274.3100016,0.0
622a,11-20,1,17.0,947.870017,5.0
622a,21+,0,17.0,1228.220028,6.0
622a,21+,1,87.0,4749.4900225,21.0
622b,11-20,1,20.0,253.0,0.0
622b,21+,0,66.0,2285.630028,6.0
622b,21+,1,104.0,5007.430011,20.0
622c,0-2,0,68.0,1722.420036,0.0
622c,0-2,1,198.0,3636.98999,0.0
622c,11-20,0,93.0,1695.650009,0.0
622c,11-20,1,311.0,9094.0599475,20.0
622c,3-5,0,61.0,1099.600003,0.0
622c,3-5,1,172.0,3771.440006,5.0
622c,6-10,0,91.0,1853.090002,0.0
622c,6-10,1,215.0,4747.8099884,5.0
622x,0-2,0,116.0,3422.2500425000003,0.0
622x,0-2,1,116.0,2664.1400200000003,0.0
622x,11-20,0,76.0,2058.530025,0.0
622x,11-20,1,156.0,4427.9900603999995,0.0
622x,3-5,0,18.0,335.519994,0.0
622x,3-5,1,24.0,462.48,0.0
622x,6-10,0,10.0,109.94999999999999,0.0
622x,6-10,1,42.0,926.12001,0.0
623a,0-2,1,52.0,3159.640022,22.0
623a,11-20,0,30.0,1234.7500049999999,7.0
623a,11-20,1,221.0,11701.46006,63.0
623a,21+,0,122.0,7720.810023,48.0
623a,21+,1,381.0,18602.840061,84.0
623a,3-5,1,82.0,4569.450043,28.0
623a,6-10,0,45.0,1975.55001,11.0
623a,6-10,1,170.0,10414.100062,73.0
623b,0-2,1,79.0,4105.610036,23.0
623b,11-20,0,40.0,2022.4499819999999,14.0
623b,11-20,1,143.0,6683.8800175,38.0
623b,21+,0,324.0,14522.560048899999,58.0
623b,21+,1,1157.0,50519.1503252,195.0
623b,3-5,0,17.0,1122.119988,7.0
623b,3-5,1,78.0,3858.389996,33.0
623b,6-10,0,40.0,1480.610003,9.0
623b,6-10,1,153.0,6933.00001,44.0
623b,na,0,12.0,160.32,0.0
623b,na,1,192.0,5590.6900329,0.0
623c,11-20,0,37.0,330.590006,0.0
623c,11-20,1,96.0,1420.3500182,0.0
623c,21+,0,11.0,14.3,0.0
623c,21+,1,19.0,193.48,0.0
623c,6-10,1,13.0,16.900000000000002,0.0
623x,0-2,0,130.0,4534.2600338,13.0
623x,0-2,1,283.0,15749.080122,91.0
623x,11-20,0,39.0,1578.1200059999999,8.0
623x,11-20,1,320.0,17176.590035999998,108.0
623x,21+,0,36.0,2809.959994,27.0
623x,21+,1,158.0,8749.1500665,64.0
623x,3-5,0,23.0,1132.280005,6.0
623x,3-5,1,114.0,6801.960048999999,47.0
623x,6-10,0,32.0,1878.569994,7.0
623x,6-10,1,176.0,10023.500023999999,59.0
624z,21+,1,12.0,1127.6400119999998,12.0
629z,11-20,0,94.0,2067.2699885,5.0
629z,11-20,1,374.0,12335.939948,24.0
629z,21+,0,220.0,6064.9499961,5.0
629z,21+,1,553.0,15834.6899716,27.0
629z,3-5,1,35.0,2601.860046,24.0
629z,6-10,0,14.0,221.0600008,0.0
629z,6-10,1,90.0,3330.3900296,7.0
629z,na,0,104.0,2617.3500242,0.0
629z,na,1,402.0,12174.859932,22.0
640a,0-2,0,20.0,752.3000000000001,0.0
640a,0-2,1,196.0,8039.920000000001,0.0
640a,11-20,0,85.0,3486.7000000000003,0.0
640a,11-20,1,412.0,18167.459998000002,34.0
640a,21+,0,249.0,9918.8900106,0.0
640a,21+,1,662.0,26532.9699836,27.0
640a,3-5,0,28.0,1148.5600000000002,0.0
640a,3-5,1,193.0,8207.620018000001,6.0
640a,6-10,0,45.0,1845.9,0.0
640a,6-10,1,273.0,11759.140014,13.0
640a,na,0,217.0,8901.34,0.0
640a,na,1,966.0,39786.199995999996,12.0
640b,0-2,1,104.0,3085.6800000000003,0.0
640b,11-20,0,27.0,801.09,0.0
640b,11-20,1,105.0,3115.3500000000004,0.0
640b,21+,1,10.0,296.70000000000005,0.0
640b,na,1,92.0,2729.6400000000003,0.0
640x,0-2,0,187.0,7441.6000324,18.0
640x,0-2,1,251.0,8602.7099965,6.0
640x,11-20,0,11.0,394.47,0.0
640x,11-20,1,123.0,6971.599953,43.0
640x,21+,0,35.0,1635.430014,7.0
640x,21+,1,146.0,7395.24999,46.0
640x,3-5,0,30.0,900.749995,0.0
640x,3-5,1,205.0,7106.989989,12.0
640x,6-10,0,44.0,1305.48,0.0
640x,6-10,1,220.0,8175.419974,14.0
640x,na,1,10.0,261.2500005,0.0
720z,0-2,0,193.0,8609.8500601,34.0
720z,0-2,1,774.0,41251.0702345,190.0
720z,11-20,0,205.0,14254.400118,96.0
720z,11-20,1,1294.0,87571.2600559,599.0
720z,21+,1,36.0,2994.280022,30.0
720z,3-5,0,81.0,4491.820069,27.0
720z,3-5,1,569.0,36343.370293,225.0
720z,6-10,0,278.0,15775.140221,73.0
720z,6-10,1,1283.0,78362.6301153,429.0
720z,na,0,122.0,3020.7299909,0.0
720z,na,1,469.0,13195.579917199999,0.0
721a,0-2,0,126.0,7584.970007,5.0
721a,0-2,1,3905.0,256579.222545,74.0
721a,11-20,0,194.0,10958.279876,0.0
721a,11-20,1,1564.0,90201.2888415,47.0
721a,21+,0,204.0,10371.3499785,0.0
721a,21+,1,767.0,40123.840032,24.0
721a,3-5,0,266.0,17278.970035,0.0
721a,3-5,1,3745.0,245494.71366799998,69.0
721a,6-10,0,294.0,18900.949695,5.0
721a,6-10,1,4074.0,261299.11318870002,63.0
721a,na,1,39.0,2163.40997,0.0
721b,11-20,1,28.0,1836.7999439999999,0.0
721b,3-5,0,16.0,1047.070023,0.0
721b,3-5,1,239.0,15597.159505,0.0
721b,6-10,0,36.0,2264.489978,0.0
721b,6-10,1,443.0,28717.579163000002,0.0
721b,na,0,271.0,17219.329537,0.0
721b,na,1,2375.0,153758.39528199998,7.0
721c,21+,0,26.0,1361.3600259999998,0.0
721c,21+,1,32.0,1675.520032,0.0
721c,na,0,925.0,49743.420772000005,8.0
721c,na,1,5511.0,293021.27498550003,20.0
721d,21+,0,15.0,785.4000149999999,0.0
721d,21+,1,32.0,1675.520032,0.0
721d,na,0,386.0,21010.620284,5.0
721d,na,1,2916.0,155593.592561,13.0
721e,na,0,131.0,6989.210096,0.0
721e,na,1,1101.0,58830.730987999996,0.0
721f,na,0,196.0,10328.760181,0.0
721f,na,1,1489.0,80805.751212,9.0
721g,21+,0,20.0,1047.20002,0.0
721g,21+,1,33.0,1727.880033,0.0
721g,na,0,1662.0,90060.150984,7.0
721g,na,1,4955.0,265101.6035548,41.0
721h,na,0,414.0,22290.220334999998,6.0
721h,na,1,1719.0,91818.531481,14.0
721i,na,0,196.0,10551.980147,0.0
721i,na,1,1225.0,64613.631196999995,0.0
721j,na,0,21.0,1099.560021,0.0
721j,na,1,393.0,20989.660348999998,0.0
721k,na,0,65.0,3403.400065,0.0
721k,na,1,510.0,27132.330468,0.0
721l,na,0,186.0,9972.600143,0.0
721l,na,1,628.0,33402.900489,0.0
721m,21+,0,65.0,3403.400065,0.0
721m,21+,1,72.0,3535.680039,0.0
721x,0-2,0,3490.0,144295.0111637,535.0
721x,0-2,1,3558.0,195974.0999646,898.0
721x,11-20,0,1099.0,77335.2199275,514.0
721x,11-20,1,5579.0,380825.5896148,2202.0
721x,21+,0,1466.0,99381.200745,568.0
721x,21+,1,3601.0,239043.2715111,1450.0
721x,3-5,0,314.0,21672.8499965,148.0
721x,3-5,1,2150.0,145195.379805,782.0
721x,6-10,0,555.0,38086.4700426,225.0
721x,6-10,1,3251.0,217091.4292147,1107.0
721x,na,0,55.0,1776.2699859,0.0
721x,na,1,196.0,6645.1999023,5.0
723a,0-2,0,1163.0,40344.8798836,5.0
723a,0-2,1,11305.0,421533.26770799997,0.0
723a,11-20,0,1977.0,84708.6897298,152.0
723a,11-20,1,15905.0,677959.2358535,756.0
723a,21+,0,1860.0,86364.679788,211.0
723a,21+,1,8349.0,360003.588467,546.0
723a,3-5,0,1480.0,55347.41975849999,10.0
723a,3-5,1,8819.0,335498.15786569996,60.0
723a,6-10,0,1484.0,58229.399748899996,53.0
723a,6-10,1,9931.0,393315.6772473,202.0
723a,na,0,319.0,11807.5598926,5.0
723a,na,1,1828.0,69150.8594265,18.0
723b,0-2,0,73.0,2741.58996,0.0
723b,0-2,1,509.0,19515.729119,0.0
723b,11-20,0,74.0,3009.719913,0.0
723b,11-20,1,870.0,38674.398926,49.0
723b,3-5,0,42.0,1580.3199719999998,0.0
723b,3-5,1,479.0,19205.179215,7.0
723b,6-10,0,52.0,1966.9299339999998,0.0
723b,6-10,1,760.0,32705.168904,44.0
723c,0-2,0,43.0,1584.280014,0.0
723c,0-2,1,607.0,22191.380455,0.0
723c,11-20,0,194.0,7774.180077999999,0.0
723c,11-20,1,1250.0,55475.450498000006,64.0
723c,21+,0,381.0,17067.460113,27.0
723c,21+,1,1110.0,49406.990414,68.0
723c,3-5,0,66.0,2407.360053,0.0
723c,3-5,1,589.0,22252.790398,6.0
723c,6-10,0,97.0,3543.940068,0.0
723c,6-10,1,754.0,30471.480485999997,23.0
723c,na,1,32.0,1424.120034,0.0
723d,0-2,0,43.0,1618.639975,0.0
723d,0-2,1,624.0,23710.979431,0.0
723d,11-20,0,124.0,5288.519969,0.0
723d,11-20,1,1375.0,61431.259359,79.0
723d,21+,0,404.0,18390.469929,32.0
723d,21+,1,1445.0,64410.589463000004,84.0
723d,3-5,0,41.0,1548.439969,0.0
723d,3-5,1,567.0,21857.939527000002,0.0
723d,6-10,0,88.0,3361.669929,0.0
723d,6-10,1,739.0,30496.209423999997,29.0
723d,na,0,10.0,375.849995,0.0
723d,na,1,79.0,3230.389964,0.0
723e,0-2,0,26.0,974.219987,0.0
723e,0-2,1,399.0,15063.359622000002,0.0
723e,11-20,0,141.0,5484.689912,0.0
723e,11-20,1,790.0,33252.279469,26.0
723e,21+,0,319.0,14786.979869000003,27.0
723e,21+,1,1017.0,43458.909375,41.0
723e,3-5,0,53.0,1995.269954,0.0
723e,3-5,1,334.0,12602.209684000001,0.0
723e,6-10,0,86.0,3236.819927,0.0
723e,6-10,1,586.0,23692.229589,10.0
723e,na,0,11.0,414.80998900000003,0.0
723e,na,1,15.0,563.24999,0.0
723f,0-2,1,114.0,4536.199987,0.0
723f,11-20,1,76.0,3093.5699989999994,0.0
723f,21+,1,22.0,860.429993,0.0
723f,3-5,1,87.0,3665.9899859999996,0.0
723f,6-10,1,116.0,5031.019998,5.0
723g,0-2,1,53.0,2026.3799909999998,0.0
723g,3-5,1,98.0,3930.3599959999992,0.0
723g,6-10,1,60.0,2298.809989,0.0
723h,0-2,0,126.0,4658.919968,0.0
723h,0-2,1,1190.0,44586.73906,7.0
723h,11-20,0,553.0,22144.819713,11.0
723h,11-20,1,4173.0,171981.73769100002,151.0
723h,21+,0,1323.0,54005.98926,57.0
723h,21+,1,3307.0,132106.53815469999,112.0
723h,3-5,0,127.0,4659.139931,0.0
723h,3-5,1,1499.0,58192.788988,26.0
723h,6-10,0,238.0,8967.569860000001,0.0
723h,6-10,1,2621.0,106366.36847,96.0
723h,na,0,72.0,2628.929949,0.0
723h,na,1,186.0,7257.749902,7.0
723i,0-2,0,58.0,2143.7200000000003,0.0
723i,0-2,1,738.0,27623.379995000003,0.0
723i,11-20,0,115.0,4516.990007,0.0
723i,11-20,1,1297.0,52751.180063,25.0
723i,21+,0,338.0,14069.729984,15.0
723i,21+,1,1245.0,51363.499941,36.0
723i,3-5,0,66.0,2441.13,0.0
723i,3-5,1,703.0,26979.850012,6.0
723i,6-10,0,63.0,2334.66,0.0
723i,6-10,1,963.0,37256.400025,7.0
723i,na,0,16.0,587.87,0.0
723i,na,1,101.0,4005.750009,0.0
723j,0-2,1,115.0,4792.329899,0.0
723j,11-20,0,28.0,1101.53999,0.0
723j,11-20,1,234.0,10695.859901,6.0
723j,21+,0,26.0,1032.989989,0.0
723j,21+,1,124.0,5542.339934,6.0
723j,3-5,1,98.0,4249.499942,0.0
723j,6-10,1,170.0,8005.329947,9.0
723k,0-2,0,36.0,1336.83,0.0
723k,0-2,1,537.0,20632.939998,0.0
723k,11-20,0,76.0,3005.0100119999997,0.0
723k,11-20,1,851.0,37656.120071,40.0
723k,21+,0,397.0,16867.660008,17.0
723k,21+,1,1381.0,61376.5900376,79.0
723k,3-5,0,33.0,1223.07,0.0
723k,3-5,1,509.0,20758.060015,9.0
723k,6-10,0,33.0,1223.07,0.0
723k,6-10,1,767.0,33448.200026,48.0
723k,na,1,25.0,927.0699999999999,0.0
723l,0-2,1,264.0,10642.45972,5.0
723l,11-20,0,39.0,1443.5099639999999,0.0
723l,11-20,1,254.0,11130.999758,12.0
723l,21+,0,12.0,444.40999,0.0
723l,21+,1,20.0,740.839984,0.0
723l,3-5,0,16.0,592.8599879999999,0.0
723l,3-5,1,224.0,10037.889821,13.0
723l,6-10,0,19.0,705.0199899999999,0.0
723l,6-10,1,275.0,12338.149762000001,20.0
723m,0-2,0,24.0,923.0699949999998,0.0
723m,0-2,1,526.0,21501.199714000002,0.0
723m,21+,0,3552.0,167779.6893779,406.0
723m,21+,1,12778.0,579605.0769942,1073.0
723m,3-5,0,38.0,1493.269982,0.0
723m,3-5,1,470.0,20152.749786,7.0
723m,6-10,0,18.0,704.439995,0.0
723m,6-10,1,209.0,9587.319965,16.0
723m,na,0,35.0,1358.900014,0.0
723m,na,1,103.0,4024.90001,0.0
723n,0-2,0,66.0,2735.7200379999995,0.0
723n,0-2,1,886.0,39206.600839,0.0
723n,11-20,0,166.0,7501.700143999999,5.0
723n,11-20,1,1691.0,79135.971516,32.0
723n,21+,0,684.0,31950.690461000002,31.0
723n,21+,1,2316.0,107797.86186399999,72.0
723n,3-5,0,83.0,3647.170076,0.0
723n,3-5,1,904.0,39890.240818,0.0
723n,6-10,0,98.0,4286.250087,0.0
723n,6-10,1,1130.0,51690.961082,18.0
723n,na,0,31.0,1381.360031,0.0
723n,na,1,211.0,9299.790192,0.0
723o,11-20,0,13.0,393.49998700000003,0.0
723o,11-20,1,298.0,10509.869921,17.0
723o,6-10,1,67.0,2033.149983,0.0
723p,0-2,0,65.0,1168.8999878000002,0.0
723p,0-2,1,845.0,17001.0698013,0.0
723p,11-20,0,15.0,378.79999,0.0
723p,11-20,1,207.0,5169.389968,0.0
723p,3-5,0,31.0,626.47999,0.0
723p,3-5,1,459.0,9643.9699046,0.0
723p,6-10,0,21.0,413.039994,0.0
723p,6-10,1,339.0,6684.9099553,0.0
723q,0-2,0,33.0,1024.259987,0.0
723q,0-2,1,428.0,11272.8898242,0.0
723q,11-20,0,47.0,1383.639981,0.0
723q,11-20,1,488.0,15299.589874000001,13.0
723q,21+,1,33.0,851.0199930000001,0.0
723q,3-5,0,12.0,278.03999400000004,0.0
723q,3-5,1,311.0,8762.039927000002,6.0
723q,6-10,0,34.0,1093.2199990000001,0.0
723q,6-10,1,455.0,14117.2899096,23.0
723r,0-2,0,18.0,542.519982,0.0
723r,0-2,1,703.0,20258.209405,0.0
723r,11-20,0,44.0,1361.439962,0.0
723r,11-20,1,501.0,17316.109665,23.0
723r,3-5,0,22.0,663.079978,0.0
723r,3-5,1,430.0,13470.729666,14.0
723r,6-10,0,32.0,964.479968,0.0
723r,6-10,1,589.0,20186.969571999998,42.0
723t,0-2,0,21.0,717.179989,0.0
723t,0-2,1,1005.0,35109.059401000006,16.0
723t,11-20,1,258.0,10384.23994,20.0
723t,3-5,0,16.0,486.079984,0.0
723t,3-5,1,540.0,19625.139762,16.0
723t,6-10,0,10.0,303.79999000000004,0.0
723t,6-10,1,464.0,18372.669822,14.0
723u,0-2,0,19.0,572.659981,0.0
723u,0-2,1,200.0,6126.659952,0.0
723u,11-20,1,82.0,2598.8599990000002,0.0
723u,3-5,0,10.0,301.39999,0.0
723u,3-5,1,137.0,4020.999968,0.0
723u,6-10,0,16.0,607.040008,0.0
723u,6-10,1,190.0,6167.790013,5.0
723x,0-2,0,4281.0,147960.8606289,282.0
723x,0-2,1,7787.0,231002.12909180002,302.0
723x,11-20,0,311.0,16630.1999866,94.0
723x,11-20,1,2026.0,96698.6094587,472.0
723x,21+,0,75.0,3962.0100208,19.0
723x,21+,1,339.0,13737.419944,49.0
723x,3-5,0,190.0,6374.0100083,12.0
723x,3-5,1,1368.0,58557.7896037,228.0
723x,6-10,0,267.0,11228.979952,40.0
723x,6-10,1,2023.0,96097.2793359,389.0
723x,na,0,50.0,1270.0499935999999,0.0
723x,na,1,175.0,5120.429961,0.0
724a,0-2,0,102.0,3416.859817,0.0
724a,0-2,1,634.0,21505.278732,0.0
724a,11-20,0,576.0,20381.718975,5.0
724a,11-20,1,827.0,31124.458616,27.0
724a,21+,0,1216.0,46524.448031,41.0
724a,21+,1,1340.0,51324.778072999994,70.0
724a,3-5,0,227.0,7656.8595669999995,0.0
724a,3-5,1,541.0,18764.278981000003,5.0
724a,6-10,0,434.0,15185.699192,10.0
724a,6-10,1,746.0,27235.958752000002,16.0
724a,na,0,286.0,9651.999452,0.0
724a,na,1,583.0,19947.958854,0.0
724b,na,0,58.0,1967.359884,0.0
724b,na,1,257.0,9491.079564,0.0
724c,na,0,96.0,3256.319808,0.0
724c,na,1,429.0,15804.079224,7.0
724d,0-2,0,17.0,474.790006,0.0
724d,0-2,1,199.0,5573.990000000001,0.0
724d,11-20,0,157.0,4613.920015000001,0.0
724d,11-20,1,547.0,17363.150059,13.0
724d,21+,0,434.0,13215.510030000001,9.0
724d,21+,1,981.0,31185.760076,27.0
724d,3-5,0,35.0,980.35,0.0
724d,3-5,1,98.0,2744.98,0.0
724d,6-10,0,63.0,1764.63,0.0
724d,6-10,1,148.0,4145.4800000000005,0.0
724d,na,0,35.0,980.35,0.0
724d,na,1,58.0,1624.5800000000002,0.0
724e,0-2,0,300.0,9322.0401884,0.0
724e,0-2,1,1313.0,37603.2811754,5.0
724e,11-20,0,120.0,3333.60012,0.0
724e,11-20,1,490.0,14484.150425,16.0
724e,3-5,0,287.0,9176.660253,17.0
724e,3-5,1,1111.0,32895.59097,19.0
724e,6-10,0,246.0,7417.780225999999,10.0
724e,6-10,1,1056.0,31198.560911,23.0
724f,0-2,1,43.0,2037.850012,0.0
724f,11-20,0,121.0,5591.95002,0.0
724f,11-20,1,192.0,9087.460061,16.0
724f,21+,0,39.0,1830.27,0.0
724f,21+,1,38.0,1687.590005,0.0
724f,3-5,0,11.0,516.23,0.0
724f,3-5,1,21.0,985.53,0.0
724f,6-10,0,55.0,2427.950008,0.0
724f,6-10,1,68.0,2812.240013,0.0
724x,0-2,0,812.0,29644.1102388,66.0
724x,0-2,1,885.0,30760.9402102,45.0
724x,11-20,0,168.0,5302.819964,5.0
724x,11-20,1,598.0,23518.5298978,78.0
724x,21+,0,88.0,4577.529953,24.0
724x,21+,1,192.0,9747.8798962,65.0
724x,3-5,0,88.0,2502.779995,0.0
724x,3-5,1,293.0,9838.139945,20.0
724x,6-10,0,122.0,3414.690011,0.0
724x,6-10,1,483.0,17784.699902,56.0
724x,na,0,65.0,2109.7300302,0.0
724x,na,1,109.0,3686.3500666,0.0
725a,0-2,0,34.0,1685.150042,0.0
725a,0-2,1,97.0,5171.070097,0.0
